"theta","alpha","lambda","target","cv_min_dat_perc","rmse","rho","const_pred_rmse","const_pred_rho"
0,0.1,1,"Cercozoa_291_1",10.054844606947,4.2937413108971,0.00282450032366293,6.08023141300162,-0.00527912647225743
0.1,0.1,1,"Cercozoa_291_1",10.054844606947,4.29066645383226,0.00341526359153819,6.08023141300162,-0.00527912647225743
1,0.1,1,"Cercozoa_291_1",10.054844606947,4.27534326722638,0.000394036404443524,6.08023141300162,-0.00527912647225743
3,0.1,1,"Cercozoa_291_1",10.054844606947,4.26735545814998,-0.0167533268878896,6.08023141300162,-0.00527912647225743
8,0.1,1,"Cercozoa_291_1",10.054844606947,4.26621027652353,0.00580478667413721,6.08023141300162,-0.00527912647225743
0,0.3,1,"Cercozoa_291_1",10.054844606947,4.27349888841862,-0.0193757043210205,6.08023141300162,-0.00527912647225743
0.1,0.3,1,"Cercozoa_291_1",10.054844606947,4.27346904857606,-0.0248169255903725,6.08023141300162,-0.00527912647225743
1,0.3,1,"Cercozoa_291_1",10.054844606947,4.26927149747323,-0.0268341849505264,6.08023141300162,-0.00527912647225743
3,0.3,1,"Cercozoa_291_1",10.054844606947,4.26714462174225,-0.0162899590157256,6.08023141300162,-0.00527912647225743
8,0.3,1,"Cercozoa_291_1",10.054844606947,4.26621027652353,0.00580478667413721,6.08023141300162,-0.00527912647225743
0,0.5,1,"Cercozoa_291_1",10.054844606947,4.2728523192352,-0.0331394817873154,6.08023141300162,-0.00527912647225743
0.1,0.5,1,"Cercozoa_291_1",10.054844606947,4.27234640181401,-0.032595135988698,6.08023141300162,-0.00527912647225743
1,0.5,1,"Cercozoa_291_1",10.054844606947,4.26927146531963,-0.0268342414239903,6.08023141300162,-0.00527912647225743
3,0.5,1,"Cercozoa_291_1",10.054844606947,4.26714462174225,-0.0162899590157256,6.08023141300162,-0.00527912647225743
8,0.5,1,"Cercozoa_291_1",10.054844606947,4.26621027652353,0.00580478667413721,6.08023141300162,-0.00527912647225743
0,0.7,1,"Cercozoa_291_1",10.054844606947,4.2728523192352,-0.0331394817873154,6.08023141300162,-0.00527912647225743
0.1,0.7,1,"Cercozoa_291_1",10.054844606947,4.27234640181401,-0.032595135988698,6.08023141300162,-0.00527912647225743
1,0.7,1,"Cercozoa_291_1",10.054844606947,4.26927146531963,-0.0268342414239903,6.08023141300162,-0.00527912647225743
3,0.7,1,"Cercozoa_291_1",10.054844606947,4.26714462174225,-0.0162899590157256,6.08023141300162,-0.00527912647225743
8,0.7,1,"Cercozoa_291_1",10.054844606947,4.26621027652353,0.00580478667413721,6.08023141300162,-0.00527912647225743
0,0.9,1,"Cercozoa_291_1",10.054844606947,4.2728523192352,-0.0331394817873154,6.08023141300162,-0.00527912647225743
0.1,0.9,1,"Cercozoa_291_1",10.054844606947,4.27234640181401,-0.032595135988698,6.08023141300162,-0.00527912647225743
1,0.9,1,"Cercozoa_291_1",10.054844606947,4.26927146531963,-0.0268342414239903,6.08023141300162,-0.00527912647225743
3,0.9,1,"Cercozoa_291_1",10.054844606947,4.26714462174225,-0.0162899590157256,6.08023141300162,-0.00527912647225743
8,0.9,1,"Cercozoa_291_1",10.054844606947,4.26621027652353,0.00580478667413721,6.08023141300162,-0.00527912647225743
0,0.1,0.178,"Cercozoa_291_1",10.054844606947,4.52816642731542,0.000251715841495475,6.08023141300162,-0.00527912647225743
0.1,0.1,0.178,"Cercozoa_291_1",10.054844606947,4.51396427613984,0.000467303419302274,6.08023141300162,-0.00527912647225743
1,0.1,0.178,"Cercozoa_291_1",10.054844606947,4.41891085408419,0.00211769425655925,6.08023141300162,-0.00527912647225743
3,0.1,0.178,"Cercozoa_291_1",10.054844606947,4.31415122429164,0.0112789917295502,6.08023141300162,-0.00527912647225743
8,0.1,0.178,"Cercozoa_291_1",10.054844606947,4.26596818658444,0.00704638514562227,6.08023141300162,-0.00527912647225743
0,0.3,0.178,"Cercozoa_291_1",10.054844606947,4.38089688102809,0.0110398758899938,6.08023141300162,-0.00527912647225743
0.1,0.3,0.178,"Cercozoa_291_1",10.054844606947,4.37243696348548,0.0125550599529863,6.08023141300162,-0.00527912647225743
1,0.3,0.178,"Cercozoa_291_1",10.054844606947,4.3220659220969,0.020544677777655,6.08023141300162,-0.00527912647225743
3,0.3,0.178,"Cercozoa_291_1",10.054844606947,4.2801654864792,0.00405556624009301,6.08023141300162,-0.00527912647225743
