"theta","alpha","lambda","target","cv_min_dat_perc","rmse","rho","const_pred_rmse","const_pred_rho"
0,0.1,1,"Cyanobacteria_73_1",10.054844606947,2.14440350050452,0.626373787617692,2.26319026957512,0.663567553464377
0.1,0.1,1,"Cyanobacteria_73_1",10.054844606947,2.13467715132598,0.630829047074578,2.26319026957512,0.663567553464377
1,0.1,1,"Cyanobacteria_73_1",10.054844606947,2.075254429697,0.657530094849593,2.26319026957512,0.663567553464377
3,0.1,1,"Cyanobacteria_73_1",10.054844606947,2.0402026746236,0.670190941593222,2.26319026957512,0.663567553464377
8,0.1,1,"Cyanobacteria_73_1",10.054844606947,1.98844852411326,0.68960184058653,2.26319026957512,0.663567553464377
0,0.3,1,"Cyanobacteria_73_1",10.054844606947,2.11707422443671,0.639761387137877,2.26319026957512,0.663567553464377
0.1,0.3,1,"Cyanobacteria_73_1",10.054844606947,2.11135708687726,0.642377637544297,2.26319026957512,0.663567553464377
1,0.3,1,"Cyanobacteria_73_1",10.054844606947,2.09054569092563,0.651638579866432,2.26319026957512,0.663567553464377
3,0.3,1,"Cyanobacteria_73_1",10.054844606947,2.04412435645639,0.668600173979811,2.26319026957512,0.663567553464377
8,0.3,1,"Cyanobacteria_73_1",10.054844606947,1.98844852411326,0.68960184058653,2.26319026957512,0.663567553464377
0,0.5,1,"Cyanobacteria_73_1",10.054844606947,2.13258554688107,0.632660463829968,2.26319026957512,0.663567553464377
0.1,0.5,1,"Cyanobacteria_73_1",10.054844606947,2.1299079135955,0.634005669721508,2.26319026957512,0.663567553464377
1,0.5,1,"Cyanobacteria_73_1",10.054844606947,2.09977948449881,0.647570880662143,2.26319026957512,0.663567553464377
3,0.5,1,"Cyanobacteria_73_1",10.054844606947,2.04412435645639,0.668600173979811,2.26319026957512,0.663567553464377
8,0.5,1,"Cyanobacteria_73_1",10.054844606947,1.98844852411326,0.68960184058653,2.26319026957512,0.663567553464377
0,0.7,1,"Cyanobacteria_73_1",10.054844606947,2.14472833162831,0.627037605809464,2.26319026957512,0.663567553464377
0.1,0.7,1,"Cyanobacteria_73_1",10.054844606947,2.13929242745141,0.62964210303459,2.26319026957512,0.663567553464377
1,0.7,1,"Cyanobacteria_73_1",10.054844606947,2.09977948449881,0.647570880662143,2.26319026957512,0.663567553464377
3,0.7,1,"Cyanobacteria_73_1",10.054844606947,2.04412435645639,0.668600173979811,2.26319026957512,0.663567553464377
8,0.7,1,"Cyanobacteria_73_1",10.054844606947,1.98844852411326,0.68960184058653,2.26319026957512,0.663567553464377
0,0.9,1,"Cyanobacteria_73_1",10.054844606947,2.14472833162831,0.627037605809464,2.26319026957512,0.663567553464377
0.1,0.9,1,"Cyanobacteria_73_1",10.054844606947,2.13929242745141,0.62964210303459,2.26319026957512,0.663567553464377
1,0.9,1,"Cyanobacteria_73_1",10.054844606947,2.09977948449881,0.647570880662143,2.26319026957512,0.663567553464377
3,0.9,1,"Cyanobacteria_73_1",10.054844606947,2.04412435645639,0.668600173979811,2.26319026957512,0.663567553464377
8,0.9,1,"Cyanobacteria_73_1",10.054844606947,1.98844852411326,0.68960184058653,2.26319026957512,0.663567553464377
0,0.1,0.178,"Cyanobacteria_73_1",10.054844606947,2.43705140875419,0.520578253992008,2.26319026957512,0.663567553464377
0.1,0.1,0.178,"Cyanobacteria_73_1",10.054844606947,2.40821496343111,0.529984282417031,2.26319026957512,0.663567553464377
1,0.1,0.178,"Cyanobacteria_73_1",10.054844606947,2.21009068267659,0.600613434031128,2.26319026957512,0.663567553464377
3,0.1,0.178,"Cyanobacteria_73_1",10.054844606947,2.04304328508392,0.666705801642656,2.26319026957512,0.663567553464377
8,0.1,0.178,"Cyanobacteria_73_1",10.054844606947,1.98316431244306,0.691604026789019,2.26319026957512,0.663567553464377
0,0.3,0.178,"Cyanobacteria_73_1",10.054844606947,2.22762471444938,0.588264706000517,2.26319026957512,0.663567553464377
0.1,0.3,0.178,"Cyanobacteria_73_1",10.054844606947,2.21188481288912,0.594978313757733,2.26319026957512,0.663567553464377
1,0.3,0.178,"Cyanobacteria_73_1",10.054844606947,2.11971006974499,0.63504473912548,2.26319026957512,0.663567553464377
3,0.3,0.178,"Cyanobacteria_73_1",10.054844606947,2.03821010173546,0.670376905191988,2.26319026957512,0.663567553464377
8,0.3,0.178,"Cyanobacteria_73_1",10.054844606947,1.98844852411326,0.68960184058653,2.26319026957512,0.663567553464377
0,0.5,0.178,"Cyanobacteria_73_1",10.054844606947,2.184045865241,0.607229068199257,2.26319026957512,0.663567553464377
0.1,0.5,0.178,"Cyanobacteria_73_1",10.054844606947,2.17203987519544,0.61260101323228,2.26319026957512,0.663567553464377
1,0.5,0.178,"Cyanobacteria_73_1",10.054844606947,2.0992921465258,0.645507032542735,2.26319026957512,0.663567553464377
3,0.5,0.178,"Cyanobacteria_73_1",10.054844606947,2.03878710903111,0.670579421325644,2.26319026957512,0.663567553464377
8,0.5,0.178,"Cyanobacteria_73_1",10.054844606947,1.98844852411326,0.68960184058653,2.26319026957512,0.663567553464377
0,0.7,0.178,"Cyanobacteria_73_1",10.054844606947,2.16484919354404,0.616425503069149,2.26319026957512,0.663567553464377
0.1,0.7,0.178,"Cyanobacteria_73_1",10.054844606947,2.15334244989035,0.621680351406257,2.26319026957512,0.663567553464377
1,0.7,0.178,"Cyanobacteria_73_1",10.054844606947,2.08591773637299,0.652284733540141,2.26319026957512,0.663567553464377
3,0.7,0.178,"Cyanobacteria_73_1",10.054844606947,2.0382236239505,0.671000657765798,2.26319026957512,0.663567553464377
8,0.7,0.178,"Cyanobacteria_73_1",10.054844606947,1.98844852411326,0.68960184058653,2.26319026957512,0.663567553464377
0,0.9,0.178,"Cyanobacteria_73_1",10.054844606947,2.14650223992863,0.625338322380804,2.26319026957512,0.663567553464377
0.1,0.9,0.178,"Cyanobacteria_73_1",10.054844606947,2.13627236225277,0.630083851895792,2.26319026957512,0.663567553464377
1,0.9,0.178,"Cyanobacteria_73_1",10.054844606947,2.07903274958346,0.655560914583583,2.26319026957512,0.663567553464377
3,0.9,0.178,"Cyanobacteria_73_1",10.054844606947,2.04412435645639,0.668600173979811,2.26319026957512,0.663567553464377
8,0.9,0.178,"Cyanobacteria_73_1",10.054844606947,1.98844852411326,0.68960184058653,2.26319026957512,0.663567553464377
0,0.1,0.032,"Cyanobacteria_73_1",10.054844606947,3.46694928012288,0.379432567236934,2.26319026957512,0.663567553464377
0.1,0.1,0.032,"Cyanobacteria_73_1",10.054844606947,3.42820136440589,0.385546200390654,2.26319026957512,0.663567553464377
1,0.1,0.032,"Cyanobacteria_73_1",10.054844606947,3.02004733672716,0.449832055603158,2.26319026957512,0.663567553464377
3,0.1,0.032,"Cyanobacteria_73_1",10.054844606947,2.35425594676336,0.587884186640392,2.26319026957512,0.663567553464377
8,0.1,0.032,"Cyanobacteria_73_1",10.054844606947,1.97933976619629,0.69522220622226,2.26319026957512,0.663567553464377
0,0.3,0.032,"Cyanobacteria_73_1",10.054844606947,3.0718806204315,0.415347750247391,2.26319026957512,0.663567553464377
0.1,0.3,0.032,"Cyanobacteria_73_1",10.054844606947,3.01587721119608,0.424744211159054,2.26319026957512,0.663567553464377
1,0.3,0.032,"Cyanobacteria_73_1",10.054844606947,2.58550633715991,0.509977688111359,2.26319026957512,0.663567553464377
3,0.3,0.032,"Cyanobacteria_73_1",10.054844606947,2.1794445947735,0.622871579444502,2.26319026957512,0.663567553464377
8,0.3,0.032,"Cyanobacteria_73_1",10.054844606947,1.98267971224087,0.692309882242838,2.26319026957512,0.663567553464377
0,0.5,0.032,"Cyanobacteria_73_1",10.054844606947,2.76036402133543,0.452764623377238,2.26319026957512,0.663567553464377
0.1,0.5,0.032,"Cyanobacteria_73_1",10.054844606947,2.70059216074794,0.465881719604683,2.26319026957512,0.663567553464377
1,0.5,0.032,"Cyanobacteria_73_1",10.054844606947,2.36821625391377,0.554450237260726,2.26319026957512,0.663567553464377
3,0.5,0.032,"Cyanobacteria_73_1",10.054844606947,2.12874382496172,0.635462946941609,2.26319026957512,0.663567553464377
8,0.5,0.032,"Cyanobacteria_73_1",10.054844606947,1.98049082505128,0.692770051439591,2.26319026957512,0.663567553464377
0,0.7,0.032,"Cyanobacteria_73_1",10.054844606947,2.52513113116854,0.496793212580196,2.26319026957512,0.663567553464377
0.1,0.7,0.032,"Cyanobacteria_73_1",10.054844606947,2.48904152735114,0.507474696315967,2.26319026957512,0.663567553464377
1,0.7,0.032,"Cyanobacteria_73_1",10.054844606947,2.28200731744226,0.577205269290887,2.26319026957512,0.663567553464377
3,0.7,0.032,"Cyanobacteria_73_1",10.054844606947,2.09636803528585,0.645577603697767,2.26319026957512,0.663567553464377
8,0.7,0.032,"Cyanobacteria_73_1",10.054844606947,1.98205278845585,0.692042858791173,2.26319026957512,0.663567553464377
0,0.9,0.032,"Cyanobacteria_73_1",10.054844606947,2.42801471555623,0.519924195829896,2.26319026957512,0.663567553464377
0.1,0.9,0.032,"Cyanobacteria_73_1",10.054844606947,2.40046144754385,0.529526470405,2.26319026957512,0.663567553464377
1,0.9,0.032,"Cyanobacteria_73_1",10.054844606947,2.24666160601174,0.587400347776142,2.26319026957512,0.663567553464377
3,0.9,0.032,"Cyanobacteria_73_1",10.054844606947,2.0825753421842,0.650924367030906,2.26319026957512,0.663567553464377
8,0.9,0.032,"Cyanobacteria_73_1",10.054844606947,1.98590240435392,0.690548318819044,2.26319026957512,0.663567553464377
0,0.1,0.006,"Cyanobacteria_73_1",10.054844606947,4.26312543019901,0.329119562880647,2.26319026957512,0.663567553464377
0.1,0.1,0.006,"Cyanobacteria_73_1",10.054844606947,4.23275593996666,0.332309055830807,2.26319026957512,0.663567553464377
1,0.1,0.006,"Cyanobacteria_73_1",10.054844606947,3.90842673763314,0.372806926360954,2.26319026957512,0.663567553464377
3,0.1,0.006,"Cyanobacteria_73_1",10.054844606947,3.24526554220456,0.450116810376505,2.26319026957512,0.663567553464377
8,0.1,0.006,"Cyanobacteria_73_1",10.054844606947,2.12486568263751,0.662128268634781,2.26319026957512,0.663567553464377
0,0.3,0.006,"Cyanobacteria_73_1",10.054844606947,4.06773732230972,0.347588835946469,2.26319026957512,0.663567553464377
0.1,0.3,0.006,"Cyanobacteria_73_1",10.054844606947,4.05805208699551,0.348974866515474,2.26319026957512,0.663567553464377
