"theta","alpha","lambda","target","cv_min_dat_perc","rmse","rho","const_pred_rmse","const_pred_rho"
0,0.1,1,"Proteobacteria_11155_1",10.054844606947,0.150808160388225,0.662503389804921,0.172771622469225,0.628627063561644
0.1,0.1,1,"Proteobacteria_11155_1",10.054844606947,0.151197734831409,0.660303577439399,0.172771622469225,0.628627063561644
1,0.1,1,"Proteobacteria_11155_1",10.054844606947,0.154722479344203,0.641131260831148,0.172771622469225,0.628627063561644
3,0.1,1,"Proteobacteria_11155_1",10.054844606947,0.156314703993492,0.632670945405552,0.172771622469225,0.628627063561644
8,0.1,1,"Proteobacteria_11155_1",10.054844606947,0.15561030192562,0.641583860295277,0.172771622469225,0.628627063561644
0,0.3,1,"Proteobacteria_11155_1",10.054844606947,0.157213053560892,0.627076101380415,0.172771622469225,0.628627063561644
0.1,0.3,1,"Proteobacteria_11155_1",10.054844606947,0.157125447724433,0.627425971553479,0.172771622469225,0.628627063561644
1,0.3,1,"Proteobacteria_11155_1",10.054844606947,0.156368338965991,0.630739451955302,0.172771622469225,0.628627063561644
3,0.3,1,"Proteobacteria_11155_1",10.054844606947,0.155810150825005,0.63441393900967,0.172771622469225,0.628627063561644
8,0.3,1,"Proteobacteria_11155_1",10.054844606947,0.15561030192562,0.641583860295277,0.172771622469225,0.628627063561644
0,0.5,1,"Proteobacteria_11155_1",10.054844606947,0.157223491705771,0.626971287213674,0.172771622469225,0.628627063561644
0.1,0.5,1,"Proteobacteria_11155_1",10.054844606947,0.157097993835861,0.627485513523597,0.172771622469225,0.628627063561644
1,0.5,1,"Proteobacteria_11155_1",10.054844606947,0.156368338965991,0.630739451955302,0.172771622469225,0.628627063561644
3,0.5,1,"Proteobacteria_11155_1",10.054844606947,0.155810150825005,0.63441393900967,0.172771622469225,0.628627063561644
8,0.5,1,"Proteobacteria_11155_1",10.054844606947,0.15561030192562,0.641583860295277,0.172771622469225,0.628627063561644
0,0.7,1,"Proteobacteria_11155_1",10.054844606947,0.157223491705771,0.626971287213674,0.172771622469225,0.628627063561644
0.1,0.7,1,"Proteobacteria_11155_1",10.054844606947,0.157097993835861,0.627485513523597,0.172771622469225,0.628627063561644
1,0.7,1,"Proteobacteria_11155_1",10.054844606947,0.156368338965991,0.630739451955302,0.172771622469225,0.628627063561644
3,0.7,1,"Proteobacteria_11155_1",10.054844606947,0.155810150825005,0.63441393900967,0.172771622469225,0.628627063561644
8,0.7,1,"Proteobacteria_11155_1",10.054844606947,0.15561030192562,0.641583860295277,0.172771622469225,0.628627063561644
0,0.9,1,"Proteobacteria_11155_1",10.054844606947,0.157223491705771,0.626971287213674,0.172771622469225,0.628627063561644
0.1,0.9,1,"Proteobacteria_11155_1",10.054844606947,0.157097993835861,0.627485513523597,0.172771622469225,0.628627063561644
1,0.9,1,"Proteobacteria_11155_1",10.054844606947,0.156368338965991,0.630739451955302,0.172771622469225,0.628627063561644
3,0.9,1,"Proteobacteria_11155_1",10.054844606947,0.155810150825005,0.63441393900967,0.172771622469225,0.628627063561644
8,0.9,1,"Proteobacteria_11155_1",10.054844606947,0.15561030192562,0.641583860295277,0.172771622469225,0.628627063561644
0,0.1,0.178,"Proteobacteria_11155_1",10.054844606947,0.15745925773428,0.649428789252761,0.172771622469225,0.628627063561644
0.1,0.1,0.178,"Proteobacteria_11155_1",10.054844606947,0.156642099408341,0.652695733118976,0.172771622469225,0.628627063561644
1,0.1,0.178,"Proteobacteria_11155_1",10.054844606947,0.150376210977139,0.677516159733639,0.172771622469225,0.628627063561644
3,0.1,0.178,"Proteobacteria_11155_1",10.054844606947,0.148057124940461,0.682676074540919,0.172771622469225,0.628627063561644
8,0.1,0.178,"Proteobacteria_11155_1",10.054844606947,0.157506496065784,0.635352611046011,0.172771622469225,0.628627063561644
0,0.3,0.178,"Proteobacteria_11155_1",10.054844606947,0.150116864708476,0.675629963362716,0.172771622469225,0.628627063561644
0.1,0.3,0.178,"Proteobacteria_11155_1",10.054844606947,0.149828791358727,0.676498420367946,0.172771622469225,0.628627063561644
1,0.3,0.178,"Proteobacteria_11155_1",10.054844606947,0.149123954045466,0.675499172971275,0.172771622469225,0.628627063561644
3,0.3,0.178,"Proteobacteria_11155_1",10.054844606947,0.155550155950299,0.639851491124775,0.172771622469225,0.628627063561644
8,0.3,0.178,"Proteobacteria_11155_1",10.054844606947,0.15561030192562,0.641583860295277,0.172771622469225,0.628627063561644
0,0.5,0.178,"Proteobacteria_11155_1",10.054844606947,0.149772604967745,0.671181022527896,0.172771622469225,0.628627063561644
0.1,0.5,0.178,"Proteobacteria_11155_1",10.054844606947,0.149754591750327,0.670751732482957,0.172771622469225,0.628627063561644
1,0.5,0.178,"Proteobacteria_11155_1",10.054844606947,0.152414891892468,0.655168537546431,0.172771622469225,0.628627063561644
3,0.5,0.178,"Proteobacteria_11155_1",10.054844606947,0.156009857087836,0.634653144627674,0.172771622469225,0.628627063561644
8,0.5,0.178,"Proteobacteria_11155_1",10.054844606947,0.15561030192562,0.641583860295277,0.172771622469225,0.628627063561644
0,0.7,0.178,"Proteobacteria_11155_1",10.054844606947,0.151698872801867,0.658266233109115,0.172771622469225,0.628627063561644
0.1,0.7,0.178,"Proteobacteria_11155_1",10.054844606947,0.152042088572799,0.65633093999312,0.172771622469225,0.628627063561644
1,0.7,0.178,"Proteobacteria_11155_1",10.054844606947,0.155274106987129,0.638191668332132,0.172771622469225,0.628627063561644
3,0.7,0.178,"Proteobacteria_11155_1",10.054844606947,0.156269384836828,0.632720345554786,0.172771622469225,0.628627063561644
8,0.7,0.178,"Proteobacteria_11155_1",10.054844606947,0.15561030192562,0.641583860295277,0.172771622469225,0.628627063561644
0,0.9,0.178,"Proteobacteria_11155_1",10.054844606947,0.154218811621404,0.643630801608717,0.172771622469225,0.628627063561644
0.1,0.9,0.178,"Proteobacteria_11155_1",10.054844606947,0.154590599456979,0.64144085300586,0.172771622469225,0.628627063561644
1,0.9,0.178,"Proteobacteria_11155_1",10.054844606947,0.156213394599473,0.632448122127373,0.172771622469225,0.628627063561644
3,0.9,0.178,"Proteobacteria_11155_1",10.054844606947,0.155886585024698,0.634134400469774,0.172771622469225,0.628627063561644
8,0.9,0.178,"Proteobacteria_11155_1",10.054844606947,0.15561030192562,0.641583860295277,0.172771622469225,0.628627063561644
0,0.1,0.032,"Proteobacteria_11155_1",10.054844606947,0.18870757317488,0.542442769000497,0.172771622469225,0.628627063561644
0.1,0.1,0.032,"Proteobacteria_11155_1",10.054844606947,0.186970253201377,0.548629806982758,0.172771622469225,0.628627063561644
1,0.1,0.032,"Proteobacteria_11155_1",10.054844606947,0.174428627699376,0.595990004104774,0.172771622469225,0.628627063561644
