"theta","alpha","lambda","target","cv_min_dat_perc","rmse","rho","const_pred_rmse","const_pred_rho"
0,0.1,1,"Actinobacteria_410_2",10.054844606947,0.304073806022853,0.66621005753004,0.330483889297435,0.667675807929875
0.1,0.1,1,"Actinobacteria_410_2",10.054844606947,0.30376764447261,0.667040018264177,0.330483889297435,0.667675807929875
1,0.1,1,"Actinobacteria_410_2",10.054844606947,0.301293983144368,0.674056996251436,0.330483889297435,0.667675807929875
3,0.1,1,"Actinobacteria_410_2",10.054844606947,0.29796257541649,0.684036980080758,0.330483889297435,0.667675807929875
8,0.1,1,"Actinobacteria_410_2",10.054844606947,0.293017348773178,0.699367249283304,0.330483889297435,0.667675807929875
0,0.3,1,"Actinobacteria_410_2",10.054844606947,0.306587817033758,0.6598771844448,0.330483889297435,0.667675807929875
0.1,0.3,1,"Actinobacteria_410_2",10.054844606947,0.306114220693731,0.661170942970619,0.330483889297435,0.667675807929875
1,0.3,1,"Actinobacteria_410_2",10.054844606947,0.302783452364665,0.670497682537485,0.330483889297435,0.667675807929875
3,0.3,1,"Actinobacteria_410_2",10.054844606947,0.29811365129895,0.683686756141347,0.330483889297435,0.667675807929875
8,0.3,1,"Actinobacteria_410_2",10.054844606947,0.293017348773178,0.699367249283304,0.330483889297435,0.667675807929875
0,0.5,1,"Actinobacteria_410_2",10.054844606947,0.306823851049523,0.65924484975154,0.330483889297435,0.667675807929875
0.1,0.5,1,"Actinobacteria_410_2",10.054844606947,0.306326930244479,0.660626961983403,0.330483889297435,0.667675807929875
1,0.5,1,"Actinobacteria_410_2",10.054844606947,0.30278313967057,0.670499383690637,0.330483889297435,0.667675807929875
3,0.5,1,"Actinobacteria_410_2",10.054844606947,0.29811365129895,0.683686756141347,0.330483889297435,0.667675807929875
8,0.5,1,"Actinobacteria_410_2",10.054844606947,0.293017348773178,0.699367249283304,0.330483889297435,0.667675807929875
0,0.7,1,"Actinobacteria_410_2",10.054844606947,0.306823851049523,0.65924484975154,0.330483889297435,0.667675807929875
0.1,0.7,1,"Actinobacteria_410_2",10.054844606947,0.306326930244479,0.660626961983403,0.330483889297435,0.667675807929875
1,0.7,1,"Actinobacteria_410_2",10.054844606947,0.30278313967057,0.670499383690637,0.330483889297435,0.667675807929875
3,0.7,1,"Actinobacteria_410_2",10.054844606947,0.29811365129895,0.683686756141347,0.330483889297435,0.667675807929875
8,0.7,1,"Actinobacteria_410_2",10.054844606947,0.293017348773178,0.699367249283304,0.330483889297435,0.667675807929875
0,0.9,1,"Actinobacteria_410_2",10.054844606947,0.306823851049523,0.65924484975154,0.330483889297435,0.667675807929875
0.1,0.9,1,"Actinobacteria_410_2",10.054844606947,0.306326930244479,0.660626961983403,0.330483889297435,0.667675807929875
1,0.9,1,"Actinobacteria_410_2",10.054844606947,0.30278313967057,0.670499383690637,0.330483889297435,0.667675807929875
3,0.9,1,"Actinobacteria_410_2",10.054844606947,0.29811365129895,0.683686756141347,0.330483889297435,0.667675807929875
8,0.9,1,"Actinobacteria_410_2",10.054844606947,0.293017348773178,0.699367249283304,0.330483889297435,0.667675807929875
0,0.1,0.178,"Actinobacteria_410_2",10.054844606947,0.309794634038033,0.658611343073795,0.330483889297435,0.667675807929875
0.1,0.1,0.178,"Actinobacteria_410_2",10.054844606947,0.308329915687296,0.661692507228594,0.330483889297435,0.667675807929875
1,0.1,0.178,"Actinobacteria_410_2",10.054844606947,0.299181199834698,0.681468965701846,0.330483889297435,0.667675807929875
3,0.1,0.178,"Actinobacteria_410_2",10.054844606947,0.293371646263623,0.695611004580957,0.330483889297435,0.667675807929875
8,0.1,0.178,"Actinobacteria_410_2",10.054844606947,0.292496190926005,0.700502944692561,0.330483889297435,0.667675807929875
0,0.3,0.178,"Actinobacteria_410_2",10.054844606947,0.303949429980576,0.667583419966573,0.330483889297435,0.667675807929875
0.1,0.3,0.178,"Actinobacteria_410_2",10.054844606947,0.303565199246167,0.668477073704698,0.330483889297435,0.667675807929875
1,0.3,0.178,"Actinobacteria_410_2",10.054844606947,0.300831768478551,0.675332712503448,0.330483889297435,0.667675807929875
3,0.3,0.178,"Actinobacteria_410_2",10.054844606947,0.297000712302615,0.686097932728233,0.330483889297435,0.667675807929875
8,0.3,0.178,"Actinobacteria_410_2",10.054844606947,0.293017348773178,0.699367249283304,0.330483889297435,0.667675807929875
0,0.5,0.178,"Actinobacteria_410_2",10.054844606947,0.305319912414443,0.663283409259815,0.330483889297435,0.667675807929875
0.1,0.5,0.178,"Actinobacteria_410_2",10.054844606947,0.305026187705683,0.663987413579486,0.330483889297435,0.667675807929875
1,0.5,0.178,"Actinobacteria_410_2",10.054844606947,0.30168417624328,0.673016008566812,0.330483889297435,0.667675807929875
3,0.5,0.178,"Actinobacteria_410_2",10.054844606947,0.297371685795761,0.68546568773448,0.330483889297435,0.667675807929875
8,0.5,0.178,"Actinobacteria_410_2",10.054844606947,0.293017348773178,0.699367249283304,0.330483889297435,0.667675807929875
0,0.7,0.178,"Actinobacteria_410_2",10.054844606947,0.306047674409623,0.661191023972484,0.330483889297435,0.667675807929875
0.1,0.7,0.178,"Actinobacteria_410_2",10.054844606947,0.305531650338143,0.662582145911298,0.330483889297435,0.667675807929875
1,0.7,0.178,"Actinobacteria_410_2",10.054844606947,0.302182800009712,0.671947906784898,0.330483889297435,0.667675807929875
3,0.7,0.178,"Actinobacteria_410_2",10.054844606947,0.298087856435097,0.683736383400714,0.330483889297435,0.667675807929875
8,0.7,0.178,"Actinobacteria_410_2",10.054844606947,0.293017348773178,0.699367249283304,0.330483889297435,0.667675807929875
0,0.9,0.178,"Actinobacteria_410_2",10.054844606947,0.306397583406888,0.66033916112992,0.330483889297435,0.667675807929875
0.1,0.9,0.178,"Actinobacteria_410_2",10.054844606947,0.305927229201354,0.66165089767544,0.330483889297435,0.667675807929875
1,0.9,0.178,"Actinobacteria_410_2",10.054844606947,0.302547434820314,0.67104634282351,0.330483889297435,0.667675807929875
3,0.9,0.178,"Actinobacteria_410_2",10.054844606947,0.298113836897035,0.683686168920909,0.330483889297435,0.667675807929875
8,0.9,0.178,"Actinobacteria_410_2",10.054844606947,0.293017348773178,0.699367249283304,0.330483889297435,0.667675807929875
0,0.1,0.032,"Actinobacteria_410_2",10.054844606947,0.358623403820922,0.580954662756969,0.330483889297435,0.667675807929875
0.1,0.1,0.032,"Actinobacteria_410_2",10.054844606947,0.355948587006769,0.585316423136694,0.330483889297435,0.667675807929875
1,0.1,0.032,"Actinobacteria_410_2",10.054844606947,0.334595715060633,0.622060900448885,0.330483889297435,0.667675807929875
3,0.1,0.032,"Actinobacteria_410_2",10.054844606947,0.305346726177799,0.678817752645445,0.330483889297435,0.667675807929875
