"theta","alpha","lambda","target","cv_min_dat_perc","rmse","rho","const_pred_rmse","const_pred_rho"
0,0.1,1,"Archaea_164_2",10.054844606947,0.448285044489556,0.724836455146381,0.479874650433533,0.729576174214689
0.1,0.1,1,"Archaea_164_2",10.054844606947,0.448430653891458,0.724529605856162,0.479874650433533,0.729576174214689
1,0.1,1,"Archaea_164_2",10.054844606947,0.4497580343978,0.722429329654226,0.479874650433533,0.729576174214689
3,0.1,1,"Archaea_164_2",10.054844606947,0.443419164553348,0.732508964947891,0.479874650433533,0.729576174214689
8,0.1,1,"Archaea_164_2",10.054844606947,0.428021311791313,0.760593852621984,0.479874650433533,0.729576174214689
0,0.3,1,"Archaea_164_2",10.054844606947,0.454556383268846,0.715476214342726,0.479874650433533,0.729576174214689
0.1,0.3,1,"Archaea_164_2",10.054844606947,0.453997248137185,0.716270400435625,0.479874650433533,0.729576174214689
1,0.3,1,"Archaea_164_2",10.054844606947,0.450058501675652,0.722006648853017,0.479874650433533,0.729576174214689
3,0.3,1,"Archaea_164_2",10.054844606947,0.443419164553348,0.732508964947891,0.479874650433533,0.729576174214689
8,0.3,1,"Archaea_164_2",10.054844606947,0.428021311791313,0.760593852621984,0.479874650433533,0.729576174214689
0,0.5,1,"Archaea_164_2",10.054844606947,0.454556383268846,0.715476214342726,0.479874650433533,0.729576174214689
0.1,0.5,1,"Archaea_164_2",10.054844606947,0.453997248137185,0.716270400435625,0.479874650433533,0.729576174214689
1,0.5,1,"Archaea_164_2",10.054844606947,0.450058501675652,0.722006648853017,0.479874650433533,0.729576174214689
3,0.5,1,"Archaea_164_2",10.054844606947,0.443419164553348,0.732508964947891,0.479874650433533,0.729576174214689
8,0.5,1,"Archaea_164_2",10.054844606947,0.428021311791313,0.760593852621984,0.479874650433533,0.729576174214689
0,0.7,1,"Archaea_164_2",10.054844606947,0.454556383268846,0.715476214342726,0.479874650433533,0.729576174214689
0.1,0.7,1,"Archaea_164_2",10.054844606947,0.453997248137185,0.716270400435625,0.479874650433533,0.729576174214689
1,0.7,1,"Archaea_164_2",10.054844606947,0.450058501675652,0.722006648853017,0.479874650433533,0.729576174214689
3,0.7,1,"Archaea_164_2",10.054844606947,0.443419164553348,0.732508964947891,0.479874650433533,0.729576174214689
8,0.7,1,"Archaea_164_2",10.054844606947,0.428021311791313,0.760593852621984,0.479874650433533,0.729576174214689
0,0.9,1,"Archaea_164_2",10.054844606947,0.454556383268846,0.715476214342726,0.479874650433533,0.729576174214689
0.1,0.9,1,"Archaea_164_2",10.054844606947,0.453997248137185,0.716270400435625,0.479874650433533,0.729576174214689
1,0.9,1,"Archaea_164_2",10.054844606947,0.450058501675652,0.722006648853017,0.479874650433533,0.729576174214689
3,0.9,1,"Archaea_164_2",10.054844606947,0.443419164553348,0.732508964947891,0.479874650433533,0.729576174214689
8,0.9,1,"Archaea_164_2",10.054844606947,0.428021311791313,0.760593852621984,0.479874650433533,0.729576174214689
0,0.1,0.178,"Archaea_164_2",10.054844606947,0.454163533961817,0.72035784019839,0.479874650433533,0.729576174214689
0.1,0.1,0.178,"Archaea_164_2",10.054844606947,0.451570537650925,0.723657653259909,0.479874650433533,0.729576174214689
1,0.1,0.178,"Archaea_164_2",10.054844606947,0.437070590525584,0.742181574016877,0.479874650433533,0.729576174214689
3,0.1,0.178,"Archaea_164_2",10.054844606947,0.427799560372241,0.754327966097066,0.479874650433533,0.729576174214689
8,0.1,0.178,"Archaea_164_2",10.054844606947,0.428417871258891,0.760356005741638,0.479874650433533,0.729576174214689
0,0.3,0.178,"Archaea_164_2",10.054844606947,0.445697005422638,0.729200447115119,0.479874650433533,0.729576174214689
0.1,0.3,0.178,"Archaea_164_2",10.054844606947,0.4447080619536,0.730492846822729,0.479874650433533,0.729576174214689
1,0.3,0.178,"Archaea_164_2",10.054844606947,0.440530245769084,0.735739441723034,0.479874650433533,0.729576174214689
3,0.3,0.178,"Archaea_164_2",10.054844606947,0.442160575800323,0.734507261629022,0.479874650433533,0.729576174214689
8,0.3,0.178,"Archaea_164_2",10.054844606947,0.428021311791313,0.760593852621984,0.479874650433533,0.729576174214689
0,0.5,0.178,"Archaea_164_2",10.054844606947,0.446024024506599,0.728279362480429,0.479874650433533,0.729576174214689
0.1,0.5,0.178,"Archaea_164_2",10.054844606947,0.445716512275343,0.728573789500336,0.479874650433533,0.729576174214689
1,0.5,0.178,"Archaea_164_2",10.054844606947,0.447797037519347,0.725224426693288,0.479874650433533,0.729576174214689
