"theta","alpha","lambda","target","cv_min_dat_perc","rmse","rho","const_pred_rmse","const_pred_rho"
0,0.1,1,"Verrucomicrobia_18_1",10.054844606947,0.284114701085742,0.263332647382455,0.353375208421456,0.239326958784393
0.1,0.1,1,"Verrucomicrobia_18_1",10.054844606947,0.282821933072342,0.267559087843271,0.353375208421456,0.239326958784393
1,0.1,1,"Verrucomicrobia_18_1",10.054844606947,0.277161892606506,0.282820388023378,0.353375208421456,0.239326958784393
3,0.1,1,"Verrucomicrobia_18_1",10.054844606947,0.278976496602715,0.25691053005791,0.353375208421456,0.239326958784393
8,0.1,1,"Verrucomicrobia_18_1",10.054844606947,0.275586032749011,0.281025754643796,0.353375208421456,0.239326958784393
0,0.3,1,"Verrucomicrobia_18_1",10.054844606947,0.283235260640388,0.243558738099421,0.353375208421456,0.239326958784393
0.1,0.3,1,"Verrucomicrobia_18_1",10.054844606947,0.282801332123753,0.244009951056797,0.353375208421456,0.239326958784393
1,0.3,1,"Verrucomicrobia_18_1",10.054844606947,0.280951995034779,0.245434833130542,0.353375208421456,0.239326958784393
3,0.3,1,"Verrucomicrobia_18_1",10.054844606947,0.279811296680135,0.249791250446014,0.353375208421456,0.239326958784393
8,0.3,1,"Verrucomicrobia_18_1",10.054844606947,0.275586032749011,0.281025754643796,0.353375208421456,0.239326958784393
0,0.5,1,"Verrucomicrobia_18_1",10.054844606947,0.283669691904351,0.229698998834261,0.353375208421456,0.239326958784393
0.1,0.5,1,"Verrucomicrobia_18_1",10.054844606947,0.283376596626538,0.23028157449458,0.353375208421456,0.239326958784393
1,0.5,1,"Verrucomicrobia_18_1",10.054844606947,0.282105946739911,0.234715117263216,0.353375208421456,0.239326958784393
3,0.5,1,"Verrucomicrobia_18_1",10.054844606947,0.279811296680135,0.249791250446014,0.353375208421456,0.239326958784393
8,0.5,1,"Verrucomicrobia_18_1",10.054844606947,0.275586032749011,0.281025754643796,0.353375208421456,0.239326958784393
0,0.7,1,"Verrucomicrobia_18_1",10.054844606947,0.285109480196243,0.216301860771062,0.353375208421456,0.239326958784393
0.1,0.7,1,"Verrucomicrobia_18_1",10.054844606947,0.284813985063687,0.21781590407752,0.353375208421456,0.239326958784393
1,0.7,1,"Verrucomicrobia_18_1",10.054844606947,0.282105946739911,0.234715117263216,0.353375208421456,0.239326958784393
3,0.7,1,"Verrucomicrobia_18_1",10.054844606947,0.279811296680135,0.249791250446014,0.353375208421456,0.239326958784393
8,0.7,1,"Verrucomicrobia_18_1",10.054844606947,0.275586032749011,0.281025754643796,0.353375208421456,0.239326958784393
0,0.9,1,"Verrucomicrobia_18_1",10.054844606947,0.285334376589438,0.214825081826924,0.353375208421456,0.239326958784393
0.1,0.9,1,"Verrucomicrobia_18_1",10.054844606947,0.284853624377791,0.217551816368787,0.353375208421456,0.239326958784393
1,0.9,1,"Verrucomicrobia_18_1",10.054844606947,0.282105946739911,0.234715117263216,0.353375208421456,0.239326958784393
3,0.9,1,"Verrucomicrobia_18_1",10.054844606947,0.279811296680135,0.249791250446014,0.353375208421456,0.239326958784393
8,0.9,1,"Verrucomicrobia_18_1",10.054844606947,0.275586032749011,0.281025754643796,0.353375208421456,0.239326958784393
0,0.1,0.178,"Verrucomicrobia_18_1",10.054844606947,0.358481984183486,0.210055626875523,0.353375208421456,0.239326958784393
0.1,0.1,0.178,"Verrucomicrobia_18_1",10.054844606947,0.353033623526032,0.213625405770441,0.353375208421456,0.239326958784393
1,0.1,0.178,"Verrucomicrobia_18_1",10.054844606947,0.310841795726076,0.256159234953187,0.353375208421456,0.239326958784393
3,0.1,0.178,"Verrucomicrobia_18_1",10.054844606947,0.272020338098319,0.33127844915154,0.353375208421456,0.239326958784393
8,0.1,0.178,"Verrucomicrobia_18_1",10.054844606947,0.275662466260325,0.280755681854271,0.353375208421456,0.239326958784393
0,0.3,0.178,"Verrucomicrobia_18_1",10.054844606947,0.316201396985599,0.205818628440167,0.353375208421456,0.239326958784393
0.1,0.3,0.178,"Verrucomicrobia_18_1",10.054844606947,0.312258792118202,0.210571195519876,0.353375208421456,0.239326958784393
1,0.3,0.178,"Verrucomicrobia_18_1",10.054844606947,0.285271916181651,0.270551816640557,0.353375208421456,0.239326958784393
3,0.3,0.178,"Verrucomicrobia_18_1",10.054844606947,0.27646437847515,0.283395228451838,0.353375208421456,0.239326958784393
8,0.3,0.178,"Verrucomicrobia_18_1",10.054844606947,0.275586032749011,0.281025754643796,0.353375208421456,0.239326958784393
0,0.5,0.178,"Verrucomicrobia_18_1",10.054844606947,0.292806342446717,0.245872935592756,0.353375208421456,0.239326958784393
