"theta","alpha","lambda","target","cv_min_dat_perc","rmse","rho","const_pred_rmse","const_pred_rho"
0,0.1,1,"Phylum_reps_1954_1",10.054844606947,0.155224860683931,0.781281459904679,0.165031130742799,0.779307326044661
0.1,0.1,1,"Phylum_reps_1954_1",10.054844606947,0.155434397387946,0.780594420547135,0.165031130742799,0.779307326044661
1,0.1,1,"Phylum_reps_1954_1",10.054844606947,0.156388139359065,0.777645479704662,0.165031130742799,0.779307326044661
3,0.1,1,"Phylum_reps_1954_1",10.054844606947,0.156714126905911,0.776816249781321,0.165031130742799,0.779307326044661
8,0.1,1,"Phylum_reps_1954_1",10.054844606947,0.154547135088039,0.785531540304256,0.165031130742799,0.779307326044661
0,0.3,1,"Phylum_reps_1954_1",10.054844606947,0.157816359116732,0.773442176235588,0.165031130742799,0.779307326044661
0.1,0.3,1,"Phylum_reps_1954_1",10.054844606947,0.157718742999861,0.773700483271456,0.165031130742799,0.779307326044661
1,0.3,1,"Phylum_reps_1954_1",10.054844606947,0.157173474715611,0.775207971150393,0.165031130742799,0.779307326044661
3,0.3,1,"Phylum_reps_1954_1",10.054844606947,0.156715377354919,0.776812118220999,0.165031130742799,0.779307326044661
8,0.3,1,"Phylum_reps_1954_1",10.054844606947,0.154547135088039,0.785531540304256,0.165031130742799,0.779307326044661
0,0.5,1,"Phylum_reps_1954_1",10.054844606947,0.157816359116732,0.773442176235588,0.165031130742799,0.779307326044661
0.1,0.5,1,"Phylum_reps_1954_1",10.054844606947,0.157718742999861,0.773700483271456,0.165031130742799,0.779307326044661
1,0.5,1,"Phylum_reps_1954_1",10.054844606947,0.157173474715611,0.775207971150393,0.165031130742799,0.779307326044661
3,0.5,1,"Phylum_reps_1954_1",10.054844606947,0.156715377354919,0.776812118220999,0.165031130742799,0.779307326044661
8,0.5,1,"Phylum_reps_1954_1",10.054844606947,0.154547135088039,0.785531540304256,0.165031130742799,0.779307326044661
0,0.7,1,"Phylum_reps_1954_1",10.054844606947,0.157816359116732,0.773442176235588,0.165031130742799,0.779307326044661
0.1,0.7,1,"Phylum_reps_1954_1",10.054844606947,0.157718742999861,0.773700483271456,0.165031130742799,0.779307326044661
