"theta","alpha","lambda","target","cv_min_dat_perc","rmse","rho","const_pred_rmse","const_pred_rho"
0,0.1,1,"Cyanobacteria_65_1",10.054844606947,0.662664302714365,0.661645229960452,0.548769356635313,0.765713648205362
0.1,0.1,1,"Cyanobacteria_65_1",10.054844606947,0.661199647584102,0.66024561778636,0.548769356635313,0.765713648205362
1,0.1,1,"Cyanobacteria_65_1",10.054844606947,0.666499655670911,0.655674753838179,0.548769356635313,0.765713648205362
3,0.1,1,"Cyanobacteria_65_1",10.054844606947,0.735043675292153,0.6686051021196,0.548769356635313,0.765713648205362
8,0.1,1,"Cyanobacteria_65_1",10.054844606947,0.8998190421381,0.640413200279686,0.548769356635313,0.765713648205362
0,0.3,1,"Cyanobacteria_65_1",10.054844606947,0.657024513324288,0.646170393161684,0.548769356635313,0.765713648205362
0.1,0.3,1,"Cyanobacteria_65_1",10.054844606947,0.656548039107137,0.64534426453349,0.548769356635313,0.765713648205362
1,0.3,1,"Cyanobacteria_65_1",10.054844606947,0.674606219639339,0.650120040620952,0.548769356635313,0.765713648205362
3,0.3,1,"Cyanobacteria_65_1",10.054844606947,0.824768165209865,0.654211656723897,0.548769356635313,0.765713648205362
8,0.3,1,"Cyanobacteria_65_1",10.054844606947,0.899991900936781,0.640517499426857,0.548769356635313,0.765713648205362
0,0.5,1,"Cyanobacteria_65_1",10.054844606947,0.669339606933925,0.635942743147655,0.548769356635313,0.765713648205362
0.1,0.5,1,"Cyanobacteria_65_1",10.054844606947,0.671944650895913,0.634897869776704,0.548769356635313,0.765713648205362
1,0.5,1,"Cyanobacteria_65_1",10.054844606947,0.725835758214324,0.633420633299688,0.548769356635313,0.765713648205362
3,0.5,1,"Cyanobacteria_65_1",10.054844606947,0.838649788233165,0.644963133370254,0.548769356635313,0.765713648205362
8,0.5,1,"Cyanobacteria_65_1",10.054844606947,0.899991900936781,0.640517499426857,0.548769356635313,0.765713648205362
0,0.7,1,"Cyanobacteria_65_1",10.054844606947,0.712839627063499,0.616758592387526,0.548769356635313,0.765713648205362
0.1,0.7,1,"Cyanobacteria_65_1",10.054844606947,0.717899863608053,0.615938537729698,0.548769356635313,0.765713648205362
1,0.7,1,"Cyanobacteria_65_1",10.054844606947,0.792536779189731,0.607743690797981,0.548769356635313,0.765713648205362
3,0.7,1,"Cyanobacteria_65_1",10.054844606947,0.838775855548669,0.645474249065029,0.548769356635313,0.765713648205362
8,0.7,1,"Cyanobacteria_65_1",10.054844606947,0.899991900936781,0.640517499426857,0.548769356635313,0.765713648205362
0,0.9,1,"Cyanobacteria_65_1",10.054844606947,0.764651345356551,0.592037420488331,0.548769356635313,0.765713648205362
0.1,0.9,1,"Cyanobacteria_65_1",10.054844606947,0.768695837958263,0.590557527238038,0.548769356635313,0.765713648205362
1,0.9,1,"Cyanobacteria_65_1",10.054844606947,0.818796325245158,0.595296657568533,0.548769356635313,0.765713648205362
3,0.9,1,"Cyanobacteria_65_1",10.054844606947,0.838775855548669,0.645474249065029,0.548769356635313,0.765713648205362
8,0.9,1,"Cyanobacteria_65_1",10.054844606947,0.899991900936781,0.640517499426857,0.548769356635313,0.765713648205362
0,0.1,0.178,"Cyanobacteria_65_1",10.054844606947,0.727913117045519,0.632669482724632,0.548769356635313,0.765713648205362
0.1,0.1,0.178,"Cyanobacteria_65_1",10.054844606947,0.71841557639556,0.635493808736632,0.548769356635313,0.765713648205362
1,0.1,0.178,"Cyanobacteria_65_1",10.054844606947,0.675033022294791,0.646662692683419,0.548769356635313,0.765713648205362
3,0.1,0.178,"Cyanobacteria_65_1",10.054844606947,0.658212115996255,0.6772021305332,0.548769356635313,0.765713648205362
8,0.1,0.178,"Cyanobacteria_65_1",10.054844606947,0.930218202054506,0.632626700881732,0.548769356635313,0.765713648205362
0,0.3,0.178,"Cyanobacteria_65_1",10.054844606947,0.703413445113216,0.652051323287465,0.548769356635313,0.765713648205362
0.1,0.3,0.178,"Cyanobacteria_65_1",10.054844606947,0.697033872576275,0.65202885228868,0.548769356635313,0.765713648205362
1,0.3,0.178,"Cyanobacteria_65_1",10.054844606947,0.650838535347741,0.662822306005236,0.548769356635313,0.765713648205362
3,0.3,0.178,"Cyanobacteria_65_1",10.054844606947,0.651250864233444,0.692442708827748,0.548769356635313,0.765713648205362
8,0.3,0.178,"Cyanobacteria_65_1",10.054844606947,0.894587906630289,0.652178023469753,0.548769356635313,0.765713648205362
0,0.5,0.178,"Cyanobacteria_65_1",10.054844606947,0.698468526114103,0.648042340082329,0.548769356635313,0.765713648205362
0.1,0.5,0.178,"Cyanobacteria_65_1",10.054844606947,0.690894335889546,0.648825595316172,0.548769356635313,0.765713648205362
1,0.5,0.178,"Cyanobacteria_65_1",10.054844606947,0.639096703748097,0.662286149435168,0.548769356635313,0.765713648205362
3,0.5,0.178,"Cyanobacteria_65_1",10.054844606947,0.639143959877349,0.706452108239287,0.548769356635313,0.765713648205362
8,0.5,0.178,"Cyanobacteria_65_1",10.054844606947,0.89721506345693,0.643512094291104,0.548769356635313,0.765713648205362
0,0.7,0.178,"Cyanobacteria_65_1",10.054844606947,0.687098915745697,0.646860564878399,0.548769356635313,0.765713648205362
0.1,0.7,0.178,"Cyanobacteria_65_1",10.054844606947,0.679713832854061,0.647027235100069,0.548769356635313,0.765713648205362
1,0.7,0.178,"Cyanobacteria_65_1",10.054844606947,0.634570730233801,0.662223888684617,0.548769356635313,0.765713648205362
3,0.7,0.178,"Cyanobacteria_65_1",10.054844606947,0.650395260220324,0.705868656835139,0.548769356635313,0.765713648205362
8,0.7,0.178,"Cyanobacteria_65_1",10.054844606947,0.899632066490681,0.639828834671268,0.548769356635313,0.765713648205362
0,0.9,0.178,"Cyanobacteria_65_1",10.054844606947,0.680907303244738,0.643993826374624,0.548769356635313,0.765713648205362
0.1,0.9,0.178,"Cyanobacteria_65_1",10.054844606947,0.674261813213878,0.644656371318281,0.548769356635313,0.765713648205362
1,0.9,0.178,"Cyanobacteria_65_1",10.054844606947,0.637085709587044,0.663827259822448,0.548769356635313,0.765713648205362
3,0.9,0.178,"Cyanobacteria_65_1",10.054844606947,0.676874758823059,0.699644165474303,0.548769356635313,0.765713648205362
