"target_1","target_2","group_1","group_2","MDR_smap_coefficient","connectivity"
"Archaea_164_2","Bacillariophyta_138_1","Archaea","Bacillariophyta",-0.00788196180211587,48.3443708609272
"Archaea_164_2","Bacillariophyta_196_1","Archaea","Bacillariophyta",0.0418731281127906,16.7770419426049
"Archaea_164_2","Bacillariophyta_219_1","Archaea","Bacillariophyta",-0.00907571643046996,47.682119205298
"Archaea_164_2","Bacillariophyta_29_1","Archaea","Bacillariophyta",-0.0373263586709584,42.3841059602649
"Archaea_164_2","Bacillariophyta_31_1","Archaea","Bacillariophyta",-0.0151010682139079,18.1015452538631
"Archaea_164_2","Bacillariophyta_44_1","Archaea","Bacillariophyta",0.0206973852707195,13.2450331125828
"Archaea_164_2","Bacteroidetes_1166_1","Archaea","Bacteroidetes",0.00776499975033002,15.4525386313466
"Archaea_164_2","Bacteroidetes_1166_2","Archaea","Bacteroidetes",0.00785894796280521,35.3200883002208
"Archaea_164_2","Bacteroidetes_1194_1","Archaea","Bacteroidetes",0.0184327032376769,36.8653421633554
"Archaea_164_2","Bacteroidetes_1235_1","Archaea","Bacteroidetes",0.0151417484034494,47.682119205298
"Archaea_164_2","Bacteroidetes_1249_1","Archaea","Bacteroidetes",-0.0210110476599256,44.8123620309051
"Archaea_164_2","Bacteroidetes_129_1","Archaea","Bacteroidetes",0.0138994698449064,20.5298013245033
"Archaea_164_2","Bacteroidetes_129_2","Archaea","Bacteroidetes",-0.0137810053021113,43.046357615894
"Archaea_164_2","Bacteroidetes_1349_1","Archaea","Bacteroidetes",-0.00670671477785901,6.40176600441501
"Archaea_164_2","Bacteroidetes_1360_1","Archaea","Bacteroidetes",-0.0242861003184604,25.8278145695364
"Archaea_164_2","Bacteroidetes_1360_2","Archaea","Bacteroidetes",-0.0163877077404267,34.6578366445916
"Archaea_164_2","Bacteroidetes_1360_3","Archaea","Bacteroidetes",-0.0162839103162913,34.4370860927152
"Archaea_164_2","Bacteroidetes_317_1","Archaea","Bacteroidetes",-0.0297719691167448,28.6975717439294
"Archaea_164_2","Bacteroidetes_918_2","Archaea","Bacteroidetes",-0.00664277314847372,15.2317880794702
"Archaea_164_2","Bacteroidetes_918_3","Archaea","Bacteroidetes",0.00914045711184738,45.6953642384106
"Archaea_164_2","Bacteroidetes_918_4","Archaea","Bacteroidetes",-0.0210652242037454,77.924944812362
"Archaea_164_2","Bacteroidetes_918_5","Archaea","Bacteroidetes",0.0112619818994334,30.0220750551876
"Archaea_164_2","Bacteroidetes_919_2","Archaea","Bacteroidetes",-0.0125233051804753,43.9293598233996
"Archaea_164_2","Bacteroidetes_956_1","Archaea","Bacteroidetes",-0.00568148311376578,47.0198675496689
"Archaea_164_2","Cercozoa_22_1","Archaea","Cercozoa",0.0127938087941086,47.4613686534216
"Archaea_164_2","Cercozoa_395_1","Archaea","Cercozoa",0.0178331652950307,78.3664459161148
"Archaea_164_2","Chlorophyta__streptophyta_120_1","Archaea","Chlorophyta",-0.00684449096231191,25.8278145695364
"Archaea_164_2","Chlorophyta__streptophyta_732_1","Archaea","Chlorophyta",-0.00998942894086223,20.0883002207506
"Archaea_164_2","Chlorophyta__streptophyta_751_1","Archaea","Chlorophyta",-0.0608926418534672,30.6843267108168
"Archaea_164_2","Chlorophyta__streptophyta_833_1","Archaea","Chlorophyta",-0.0193400885073214,33.7748344370861
"Archaea_164_2","Chlorophyta__streptophyta_845_1","Archaea","Chlorophyta",0.00617529870736937,45.4746136865342
"Archaea_164_2","Chlorophyta__streptophyta_848_1","Archaea","Chlorophyta",0.0115086193973186,9.27152317880795
"Archaea_164_2","Ciliophora_1195_1","Archaea","Ciliophora",0.0164183301429513,84.9889624724062
"Archaea_164_2","Ciliophora_280_1","Archaea","Ciliophora",-0.0129600706768669,33.9955849889625
"Archaea_164_2","Cryptophyta_108_1","Archaea","Cryptophyta",0.00971631890770187,42.3841059602649
"Archaea_164_2","Cryptophyta_15_1","Archaea","Cryptophyta",-0.0373002328006005,41.9426048565121
"Archaea_164_2","Cryptophyta_15_2","Archaea","Cryptophyta",0.0196311075877272,26.9315673289183
"Archaea_164_2","Cyanobacteria_73_1","Archaea","Cyanobacteria",0.0533164677387629,12.1412803532009
"Archaea_164_2","Cyanobacteria_85_1","Archaea","Cyanobacteria",0.0127354896554108,44.8123620309051
"Archaea_164_2","Dinoflagellata_1010_1","Archaea","Dinoflagellata",-0.00795014337615193,22.9580573951435
"Archaea_164_2","Dinoflagellata_1017_1","Archaea","Dinoflagellata",-0.025967912840175,68.8741721854305
"Archaea_164_2","Dinoflagellata_1098_1","Archaea","Dinoflagellata",0.0104724763429249,15.0110375275938
"Archaea_164_2","Dinoflagellata_1198_1","Archaea","Dinoflagellata",-0.00591425772284973,33.5540838852097
"Archaea_164_2","Dinoflagellata_124_1","Archaea","Dinoflagellata",-0.0184350044619595,32.8918322295806
"Archaea_164_2","Dinoflagellata_1496_1","Archaea","Dinoflagellata",-0.00897145018312153,20.9713024282561
"Archaea_164_2","Dinoflagellata_1542_1","Archaea","Dinoflagellata",-0.0208319673609622,59.6026490066225
"Archaea_164_2","Dinoflagellata_1658_1","Archaea","Dinoflagellata",0.0260056443834015,32.4503311258278
"Archaea_164_2","Dinoflagellata_1711_1","Archaea","Dinoflagellata",-0.00652841782819946,7.72626931567329
"Archaea_164_2","Dinoflagellata_1728_1","Archaea","Dinoflagellata",0.00676968187286795,22.9580573951435
"Archaea_164_2","Dinoflagellata_1728_2","Archaea","Dinoflagellata",-0.0120218096222383,39.7350993377483
"Archaea_164_2","Dinoflagellata_1749_1","Archaea","Dinoflagellata",0.0533179326262899,38.8520971302428
"Archaea_164_2","Dinoflagellata_1758_1","Archaea","Dinoflagellata",-0.0407458462768365,26.7108167770419
"Archaea_164_2","Dinoflagellata_1769_1","Archaea","Dinoflagellata",-0.00609171924621455,16.9977924944812
"Archaea_164_2","Dinoflagellata_1771_1","Archaea","Dinoflagellata",-0.0159350894535829,30.6843267108168
"Archaea_164_2","Dinoflagellata_1771_2","Archaea","Dinoflagellata",-0.0437756499527179,35.0993377483444
"Archaea_164_2","Dinoflagellata_1862_1","Archaea","Dinoflagellata",0.0263478467633295,79.6909492273731
"Archaea_164_2","Dinoflagellata_982_1","Archaea","Dinoflagellata",-0.00807698607378378,26.2693156732892
"Archaea_164_2","Haptophyta_148_1","Archaea","Haptophyta",-0.0066791692143342,26.7108167770419
"Archaea_164_2","Nitrospirae_9_1","Archaea","Nitrospirae",-0.0168095217102078,95.1434878587196
"Archaea_164_2","Perkinsea_44_1","Archaea","Perkinsea",-0.0223904650198162,25.3863134657837
"Archaea_164_2","Picozoa_6_1","Archaea","Picozoa",-0.0273116021866184,18.5430463576159
"Archaea_164_2","Planctomycetes_27_1","Archaea","Planctomycetes",-0.00889570380189424,11.2582781456954
"Archaea_164_2","Planctomycetes_34_1","Archaea","Planctomycetes",-0.0289834162941352,54.5253863134658
"Archaea_164_2","Proteobacteria_10091_1","Archaea","Proteobacteria",0.0102019925055395,58.2781456953642
"Archaea_164_2","Proteobacteria_10168_1","Archaea","Proteobacteria",-0.0398378876816725,39.2935982339956
"Archaea_164_2","Proteobacteria_11155_1","Archaea","Proteobacteria",-0.00589749452869416,7.94701986754967
"Archaea_164_2","Proteobacteria_11190_1","Archaea","Proteobacteria",0.0164289330116985,33.7748344370861
"Archaea_164_2","Proteobacteria_11210_1","Archaea","Proteobacteria",-0.0374726039963206,41.0596026490066
"Archaea_164_2","Proteobacteria_11210_2","Archaea","Proteobacteria",0.0112090409658315,33.9955849889625
"Archaea_164_2","Proteobacteria_11428_1","Archaea","Proteobacteria",0.0106017786493652,89.4039735099338
"Archaea_164_2","Proteobacteria_11431_1","Archaea","Proteobacteria",-0.0244729602491401,81.2362030905077
"Archaea_164_2","Proteobacteria_11431_2","Archaea","Proteobacteria",0.0130403980712245,78.1456953642384
