"theta","alpha","lambda","target","cv_min_dat_perc","rmse_cv","rho_cv","const_pred_rmse","const_pred_rho","inv_rmse_cv","performance_cv","rmse_fit","rho_fit","inv_rmse_fit","performance_fit"
8,0.1,0.006,"Verrucomicrobia_18_3",10.054844606947,0.284342880697945,0.511081700135558,0.404162178470549,0.233133487156818,0.425641595101439,0.66511297663927,0.274287245963557,0.531762141109741,0.287252134357959,0.604387924607051
8,0.9,0.001,"Verrucomicrobia_18_3",10.054844606947,0.287765338319839,0.500188563965392,0.404162178470549,0.233133487156818,0.422219137479545,0.654566726602974,0.287252134357959,0.485120852420298,0.274287245963557,0.557293221519219
8,0.7,0.001,"Verrucomicrobia_18_3",10.054844606947,0.288866153455603,0.49997379843655,0.404162178470549,0.233133487156818,0.421118322343781,0.653692925261328,0.286269507633212,0.492144219356231,0.275269872688304,0.563896653169345
8,0.5,0.001,"Verrucomicrobia_18_3",10.054844606947,0.291862963335319,0.495549447649006,0.404162178470549,0.233133487156818,0.418121512464065,0.648378634942941,0.28573022737212,0.49731481154902,0.275809152949396,0.568676279298425
8,0.3,0.001,"Verrucomicrobia_18_3",10.054844606947,0.297525415677967,0.486580543848338,0.404162178470549,0.233133487156818,0.412459060121417,0.637873891868908,0.28540875195747,0.503509585581098,0.276130628364046,0.574256063696999
8,0.3,0.006,"Verrucomicrobia_18_3",10.054844606947,0.290434950778552,0.477612477007842,0.404162178470549,0.233133487156818,0.419549525020832,0.635716510827564,0.286271072399669,0.470805938702536,0.275268307921847,0.545372233675068
