"theta","alpha","lambda","target","cv_min_dat_perc","rmse_cv","rho_cv","const_pred_rmse","const_pred_rho","inv_rmse_cv","performance_cv","rmse_fit","rho_fit","inv_rmse_fit","performance_fit"
8,0.1,0.006,"Div_reps_1600_2",10.054844606947,0.420409150475586,0.372495437998342,0.517860082389531,0.264454067523514,0.915953530721853,0.988799131154253,0.390027199019477,0.413569209946007,0.385039800713928,0.565062066988384
8,0.3,0.006,"Div_reps_1600_2",10.054844606947,0.419007129090366,0.361042679792438,0.517860082389531,0.264454067523514,0.917355552107073,0.985846349901128,0.389672339338941,0.398583950439951,0.385394660394464,0.554435036599313
3,0.3,0.032,"Div_reps_1600_2",10.054844606947,0.413658060968681,0.34337879824879,0.517860082389531,0.264454067523514,0.922704620228758,0.984526696071914,0.385039800713928,0.390527096196266,0.390027199019477,0.551935348422681
