"theta","alpha","lambda","target","cv_min_dat_perc","rmse_cv","rho_cv","const_pred_rmse","const_pred_rho","inv_rmse_cv","performance_cv","rmse_fit","rho_fit","inv_rmse_fit","performance_fit"
8,0.1,0.032,"Proteobacteria_7100_1",10.054844606947,0.36979924095466,0.758516436833525,0.424657211072533,0.728472658275596,1.05080568795045,1.29597059332982,0.353208423756089,0.769765879331531,0.376529123908804,0.856921052451494
8,0.1,1,"Proteobacteria_7100_1",10.054844606947,0.374429911157665,0.75051709792372,0.424657211072533,0.728472658275596,1.04617501774744,1.28753954581392,0.376529123908804,0.733484431867808,0.353208423756089,0.814098029972252
8,0.3,1,"Proteobacteria_7100_1",10.054844606947,0.374429911157665,0.75051709792372,0.424657211072533,0.728472658275596,1.04617501774744,1.28753954581392,0.376529123908804,0.733484431867808,0.353208423756089,0.814098029972252
8,0.5,1,"Proteobacteria_7100_1",10.054844606947,0.374429911157665,0.75051709792372,0.424657211072533,0.728472658275596,1.04617501774744,1.28753954581392,0.376529123908804,0.733484431867808,0.353208423756089,0.814098029972252
8,0.7,1,"Proteobacteria_7100_1",10.054844606947,0.374429911157665,0.75051709792372,0.424657211072533,0.728472658275596,1.04617501774744,1.28753954581392,0.376529123908804,0.733484431867808,0.353208423756089,0.814098029972252
8,0.9,1,"Proteobacteria_7100_1",10.054844606947,0.374429911157665,0.75051709792372,0.424657211072533,0.728472658275596,1.04617501774744,1.28753954581392,0.376529123908804,0.733484431867808,0.353208423756089,0.814098029972252
8,0.3,0.178,"Proteobacteria_7100_1",10.054844606947,0.374429911157665,0.75051709792372,0.424657211072533,0.728472658275596,1.04617501774744,1.28753954581392,0.376529123908804,0.733484431867808,0.353208423756089,0.814098029972252
8,0.5,0.178,"Proteobacteria_7100_1",10.054844606947,0.374429911157665,0.75051709792372,0.424657211072533,0.728472658275596,1.04617501774744,1.28753954581392,0.376529123908804,0.733484431867808,0.353208423756089,0.814098029972252
8,0.7,0.178,"Proteobacteria_7100_1",10.054844606947,0.374429911157665,0.75051709792372,0.424657211072533,0.728472658275596,1.04617501774744,1.28753954581392,0.376529123908804,0.733484431867808,0.353208423756089,0.814098029972252
8,0.9,0.178,"Proteobacteria_7100_1",10.054844606947,0.374429911157665,0.75051709792372,0.424657211072533,0.728472658275596,1.04617501774744,1.28753954581392,0.376529123908804,0.733484431867808,0.353208423756089,0.814098029972252
