"theta","alpha","lambda","target","cv_min_dat_perc","rmse_cv","rho_cv","const_pred_rmse","const_pred_rho","inv_rmse_cv","performance_cv","rmse_fit","rho_fit","inv_rmse_fit","performance_fit"
0,0.7,0.178,"Haptophyta_148_1",10.054844606947,0.110502743607504,0.494740539510578,0.12812991166816,0.446721655378273,0.245747897282479,0.552413097648832,0.107770431737102,0.495902105397671,0.107883781475334,0.507501535409757
0.1,0.7,0.178,"Haptophyta_148_1",10.054844606947,0.110260431434096,0.493541768250921,0.12812991166816,0.446721655378273,0.245990209455887,0.551447785521347,0.107883781475334,0.49434965133199,0.107770431737102,0.505960515978136
