"theta","alpha","lambda","target","cv_min_dat_perc","rmse_cv","rho_cv","const_pred_rmse","const_pred_rho","inv_rmse_cv","performance_cv","rmse_fit","rho_fit","inv_rmse_fit","performance_fit"
8,0.1,0.006,"Archaea_164_2",10.054844606947,0.418786217262076,0.779748485934596,0.479874650433533,0.729576174214689,1.04090551496456,1.30057371663467,0.388772286490354,0.790065875296789,0.393549489921207,0.882658081210229
8,0.1,0.032,"Archaea_164_2",10.054844606947,0.420423516269664,0.774712742587598,0.479874650433533,0.729576174214689,1.03926821595697,1.2962477611267,0.393549489921207,0.782139299243379,0.388772286490354,0.873433325539999
8,0.3,0.006,"Archaea_164_2",10.054844606947,0.422926973459983,0.773782145149884,0.479874650433533,0.729576174214689,1.03676475876665,1.29368464981742,0.390908475036414,0.786523857417957,0.391413301375147,0.878535230244647
