"theta","alpha","lambda","target","cv_min_dat_perc","rmse_cv","rho_cv","const_pred_rmse","const_pred_rho","inv_rmse_cv","performance_cv","rmse_fit","rho_fit","inv_rmse_fit","performance_fit"
3,0.1,0.178,"Proteobacteria_7319_1",10.054844606947,1.52586011075711,0.398718218540914,1.92015030925205,0.255324871800088,2.06242229744328,2.10060989971667,1.37346357514675,0.459447486631831,1.44344121294417,1.51479851075912
1,0.1,0.178,"Proteobacteria_7319_1",10.054844606947,1.5230214148953,0.383350294922804,1.92015030925205,0.255324871800088,2.06526099330509,2.10053812607268,1.39262607195826,0.440033947776328,1.42427871613266,1.49070444301482
3,0.1,0.032,"Proteobacteria_7319_1",10.054844606947,1.53486403620793,0.434503769763667,1.92015030925205,0.255324871800088,2.05341837199246,2.09888554627807,1.39982509160001,0.463529379235829,1.41707969649092,1.49096423552731
1,0.5,0.032,"Proteobacteria_7319_1",10.054844606947,1.52783861105113,0.393478136794741,1.92015030925205,0.255324871800088,2.06044379714926,2.09767816534051,1.42551950405553,0.421072159318261,1.39138528403539,1.45370381164224
1,0.3,0.032,"Proteobacteria_7319_1",10.054844606947,1.53075587989399,0.399941972630059,1.92015030925205,0.255324871800088,2.0575265283064,2.09603649685682,1.4462437820054,0.41804781805235,1.37066100608552,1.43299531464052
8,0.1,1,"Proteobacteria_7319_1",10.054844606947,1.53444980502758,0.409116278469216,1.92015030925205,0.255324871800088,2.05383260317281,2.09418349032841,1.37066100608552,0.46549299911186,1.4462437820054,1.51931063618058
8,0.3,1,"Proteobacteria_7319_1",10.054844606947,1.53444980502758,0.409116278469216,1.92015030925205,0.255324871800088,2.05383260317281,2.09418349032841,1.37066100608552,0.46549299911186,1.4462437820054,1.51931063618058
8,0.5,1,"Proteobacteria_7319_1",10.054844606947,1.53444980502758,0.409116278469216,1.92015030925205,0.255324871800088,2.05383260317281,2.09418349032841,1.37066100608552,0.46549299911186,1.4462437820054,1.51931063618058
8,0.7,1,"Proteobacteria_7319_1",10.054844606947,1.53444980502758,0.409116278469216,1.92015030925205,0.255324871800088,2.05383260317281,2.09418349032841,1.37066100608552,0.46549299911186,1.4462437820054,1.51931063618058
8,0.9,1,"Proteobacteria_7319_1",10.054844606947,1.53444980502758,0.409116278469216,1.92015030925205,0.255324871800088,2.05383260317281,2.09418349032841,1.37066100608552,0.46549299911186,1.4462437820054,1.51931063618058
8,0.3,0.178,"Proteobacteria_7319_1",10.054844606947,1.53444980502758,0.409116278469216,1.92015030925205,0.255324871800088,2.05383260317281,2.09418349032841,1.37066100608552,0.46549299911186,1.4462437820054,1.51931063618058
8,0.5,0.178,"Proteobacteria_7319_1",10.054844606947,1.53444980502758,0.409116278469216,1.92015030925205,0.255324871800088,2.05383260317281,2.09418349032841,1.37066100608552,0.46549299911186,1.4462437820054,1.51931063618058
8,0.7,0.178,"Proteobacteria_7319_1",10.054844606947,1.53444980502758,0.409116278469216,1.92015030925205,0.255324871800088,2.05383260317281,2.09418349032841,1.37066100608552,0.46549299911186,1.4462437820054,1.51931063618058
8,0.9,0.178,"Proteobacteria_7319_1",10.054844606947,1.53444980502758,0.409116278469216,1.92015030925205,0.255324871800088,2.05383260317281,2.09418349032841,1.37066100608552,0.46549299911186,1.4462437820054,1.51931063618058
