"intercept","Archaea_179_1_tp_2","temperature_tp_2","Actinobacteria_410_1_tp_2","Actinobacteria_410_2_tp_2","Archaea_164_1_tp_2","Archaea_164_2_tp_2","Bacillariophyta_100_1_tp_2","Bacillariophyta_123_1_tp_2","Bacillariophyta_138_1_tp_2","Bacillariophyta_196_1_tp_2","Bacillariophyta_219_1_tp_2","Bacillariophyta_29_1_tp_2","Bacillariophyta_31_1_tp_2","Bacillariophyta_44_1_tp_2","Bacteroidetes_1151_1_tp_2","Bacteroidetes_1166_1_tp_2","Bacteroidetes_1166_2_tp_2","Bacteroidetes_1167_1_tp_2","Bacteroidetes_1178_1_tp_2","Bacteroidetes_1186_1_tp_2","Bacteroidetes_1194_1_tp_2","Bacteroidetes_1204_1_tp_2","Bacteroidetes_1224_1_tp_2","Bacteroidetes_1235_1_tp_2","Bacteroidetes_1249_1_tp_2","Bacteroidetes_1264_1_tp_2","Bacteroidetes_129_1_tp_2","Bacteroidetes_129_2_tp_2","Bacteroidetes_131_1_tp_2","Bacteroidetes_1349_1_tp_2","Bacteroidetes_1360_1_tp_2","Bacteroidetes_1360_2_tp_2","Bacteroidetes_1360_3_tp_2","Bacteroidetes_1360_4_tp_2","Bacteroidetes_1360_5_tp_2","Bacteroidetes_317_1_tp_2","Bacteroidetes_918_1_tp_2","Bacteroidetes_918_2_tp_2","Bacteroidetes_918_3_tp_2","Bacteroidetes_918_4_tp_2","Bacteroidetes_918_5_tp_2","Bacteroidetes_919_1_tp_2","Bacteroidetes_919_2_tp_2","Bacteroidetes_919_3_tp_2","Bacteroidetes_938_1_tp_2","Bacteroidetes_956_1_tp_2","Cercozoa_22_1_tp_2","Cercozoa_23_1_tp_2","Cercozoa_291_1_tp_2","Cercozoa_395_1_tp_2","Chlorophyta__streptophyta_120_1_tp_2","Chlorophyta__streptophyta_732_1_tp_2","Chlorophyta__streptophyta_751_1_tp_2","Chlorophyta__streptophyta_833_1_tp_2","Chlorophyta__streptophyta_845_1_tp_2","Chlorophyta__streptophyta_848_1_tp_2","Chlorophyta__streptophyta_895_1_tp_2","Chrysophyceae_16_1_tp_2","Ciliophora_1195_1_tp_2","Ciliophora_234_1_tp_2","Ciliophora_280_1_tp_2","Ciliophora_298_1_tp_2","Ciliophora_403_1_tp_2","Ciliophora_451_1_tp_2","Cryptophyta_108_1_tp_2","Cryptophyta_15_1_tp_2","Cryptophyta_15_2_tp_2","Cyanobacteria_48_1_tp_2","Cyanobacteria_65_1_tp_2","Cyanobacteria_73_1_tp_2","Cyanobacteria_85_1_tp_2","Dictyochophyceae_6_1_tp_2","Dinoflagellata_1009_1_tp_2","Dinoflagellata_1010_1_tp_2","Dinoflagellata_1014_1_tp_2","Dinoflagellata_1017_1_tp_2","Dinoflagellata_1098_1_tp_2","Dinoflagellata_1198_1_tp_2","Dinoflagellata_124_1_tp_2","Dinoflagellata_1496_1_tp_2","Dinoflagellata_1542_1_tp_2","Dinoflagellata_1555_1_tp_2","Dinoflagellata_1658_1_tp_2","Dinoflagellata_1711_1_tp_2","Dinoflagellata_1728_1_tp_2","Dinoflagellata_1728_2_tp_2","Dinoflagellata_1749_1_tp_2","Dinoflagellata_1758_1_tp_2","Dinoflagellata_1769_1_tp_2","Dinoflagellata_1771_1_tp_2","Dinoflagellata_1771_2_tp_2","Dinoflagellata_1793_1_tp_2","Dinoflagellata_1862_1_tp_2","Dinoflagellata_1968_1_tp_2","Dinoflagellata_874_1_tp_2","Dinoflagellata_955_1_tp_2","Dinoflagellata_982_1_tp_2","Div_reps_1600_1_tp_2","Div_reps_1600_2_tp_2","Div_reps_2942_1_tp_2","Haptophyta_148_1_tp_2","Haptophyta_203_1_tp_2","Katablepharidophyta_7_1_tp_2","Lobosa_11_1_tp_2","Nitrospirae_9_1_tp_2","Perkinsea_33_1_tp_2","Perkinsea_44_1_tp_2","Phylum_reps_1954_1_tp_2","Phylum_reps_1985_1_tp_2","Phylum_reps_2301_1_tp_2","Picozoa_18_1_tp_2","Picozoa_6_1_tp_2","Planctomycetes_27_1_tp_2","Planctomycetes_34_1_tp_2","Planctomycetes_61_1_tp_2","Proteobacteria_10091_1_tp_2","Proteobacteria_10114_1_tp_2","Proteobacteria_10168_1_tp_2","Proteobacteria_11120_1_tp_2","Proteobacteria_11155_1_tp_2","Proteobacteria_11155_2_tp_2","Proteobacteria_11190_1_tp_2","Proteobacteria_11210_1_tp_2","Proteobacteria_11210_2_tp_2","Proteobacteria_11428_1_tp_2","Proteobacteria_11429_1_tp_2","Proteobacteria_11429_2_tp_2","Proteobacteria_11429_3_tp_2","Proteobacteria_11429_4_tp_2","Proteobacteria_11431_1_tp_2","Proteobacteria_11431_2_tp_2","Proteobacteria_22_1_tp_2","Proteobacteria_5436_1_tp_2","Proteobacteria_5461_1_tp_2","Proteobacteria_6384_1_tp_2","Proteobacteria_6847_1_tp_2","Proteobacteria_7100_1_tp_2","Proteobacteria_7166_1_tp_2","Proteobacteria_7174_1_tp_2","Proteobacteria_7230_1_tp_2","Proteobacteria_7230_2_tp_2","Proteobacteria_7230_3_tp_2","Proteobacteria_7231_1_tp_2","Proteobacteria_7289_1_tp_2","Proteobacteria_7295_1_tp_2","Proteobacteria_7313_1_tp_2","Proteobacteria_7314_1_tp_2","Proteobacteria_7316_1_tp_2","Proteobacteria_7319_1_tp_2","Proteobacteria_7364_1_tp_2","Proteobacteria_7787_1_tp_2","Proteobacteria_7982_1_tp_2","Proteobacteria_7982_2_tp_2","Proteobacteria_7983_1_tp_2","Proteobacteria_7983_2_tp_2","Proteobacteria_7983_3_tp_2","Proteobacteria_7983_4_tp_2","Proteobacteria_7983_5_tp_2","Proteobacteria_7983_6_tp_2","Proteobacteria_7983_7_tp_2","Proteobacteria_7983_8_tp_2","Proteobacteria_7984_1_tp_2","Proteobacteria_8175_1_tp_2","Proteobacteria_8176_1_tp_2","Proteobacteria_8176_2_tp_2","Proteobacteria_8177_1_tp_2","Proteobacteria_8177_2_tp_2","Proteobacteria_8178_1_tp_2","Proteobacteria_8185_1_tp_2","Proteobacteria_8520_1_tp_2","Proteobacteria_9649_1_tp_2","Proteobacteria_9681_1_tp_2","Proteobacteria_9681_2_tp_2","Pseudofungi_43_1_tp_2","Radiolaria_104_1_tp_2","Raphidophyceae_3_1_tp_2","Rhodophyta_506_1_tp_2","Sagenista_53_1_tp_2","Sagenista_61_1_tp_2","Verrucomicrobia_18_1_tp_2","Verrucomicrobia_18_2_tp_2","Verrucomicrobia_18_3_tp_2","Verrucomicrobia_18_4_tp_2","Verrucomicrobia_22_1_tp_2","Verrucomicrobia_22_2_tp_2","Verrucomicrobia_23_1_tp_2"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.000391908203538547,0.328779865214508,0,0,0,0,0.0284585775429717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0401222733518328,0,0,0,0,0.018636166206028,0.0131086389873613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0553926982113572,0,0,0,0,0,0,-0.0110265546940362,0,0,0,0,0,0,0,0.0116332171512162,0,0,0,0,0,0,0,0,0,0.0112916513354866,0,0.00575275154976358,0,0,0,0,0,0,0,0,0,0.00627359740797406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176157329187122,0,0,0,0,-0.00722678708374707,0,0,0,0,0,0,0,0,0,0,0,0,-0.00259833244294008,0,0,0,0,0,0,0,0,0.085839844308295,0,0,0,0,0,0,0.0237775032499981,0,0,0,0.0348930443805118,0.0290125276949101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0183343703302761,0,0,0,0,0.00893294129927831,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00295230027992646,0.36046843235782,0,0,0,0,0.0406817430029163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0279575459590003,0,0,0,0,0.0132783693422515,0.0199670644890028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0572326680783723,0,0,0,0,-0.00160392107191111,0,-0.022868275098123,0,0,0,0,0,-0.000933093647370949,0,0.0231336063779821,0,0,0,0,0,0,0,0,0,0.011958566759643,0,0.00351181502552672,0,0,0,0,0,0,0,0,0,0.0107398562253276,0,0,0,0,0,0,0,0,0,0,0.00304178045236695,0,0,0,0,0,0.0181097679546475,0,-0.00513900957455775,0,0,-0.0183235053642346,0,0,0,0.00983150708621315,0,0,0,0,0,0,0,0,-0.000604616037136894,0,0,0,0,0,0,0,0,0.0877288868422117,0,0,0,0,0,0,0.0264872086173673,0,0,0,0.0357480823775732,0.0341418392517648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263792899747638,0,0,0,0,0.0205414755488411,0,0
0.000105881480529525,0.288237036028548,0,0,0,0,0.0309777728727935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0585111728314711,0,0,0,0,0.0116480583114614,0.0102767496518163,0,0,0.00177629856513249,0,0,0,0,0,0,0,0,0,0,0,0.0586326124477492,0,0,0,0,0,0,-0.0185945570892003,0,0,0,0,0,-0.00452389416951143,0,0.0070623074432697,0,0,0,0,0,0,0,0,0,0.0159471346418451,0,0.0125299634353892,0,0,0,0,0,0,0.00472726281742752,0,0,0.0137508574252082,0,0,0,0,0,0,0,0,0,0,0.000272124961882357,0,0,0,0,0,0.00965628940234285,0,0,0,0,-0.0130648013097515,0,0,0,0,0,0,0,0,0,0,0,0,-0.00455485120993516,0,0,0,0,0,0,0,0,0.0931250349692449,0,0,0,0,0,0,0.0270351194782724,0,0,0,0.0392285294106949,0.0317063502413299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164519288939626,0,0,0,0,0.0210776747453675,0,0
0.000451507687650161,0.299086788174826,0,0,0,0,0.0241586746750425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194826786932303,0,0,0,0,0.0109389222793872,0.0178415580939307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066889496778822,0,0,0,0,0,0,-0.0209689092592896,0,0,0,0,0,-0.00205483604334605,0,0.00628147750105592,0,0,0,0,0,0,0,0,0,0.00471221943798086,0,0.0118372498032827,0,0,0,0,0,0,0,0,0,0.0094560942523653,0,0,0,0,0,0,0,0,0,0,0.0034365130557183,0,0,0,0,0,0.0196546285894243,0,-0.00984623327545647,0,0,-0.0125127285290997,0,0,0,0.00333811469216331,0,0,0,0,0,0,0,0,-0.00716365425579954,0,0,0,0,0,0,0,0,0.0907874770609773,0,0,0,0,0,0,0.0278842826987204,0,0,0,0.0367446467922006,0.0334328016348079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0241547294569647,0,0,0,0,0.0195292071087598,0,0
-0.000472594685841492,0.296285727631176,0,0,0,0,0.0326724250475056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0497650795051378,0,0,0,0,0.0183213216705885,0.0102212858778138,0,0,0.00356631078622891,0,0,0,0,0,0,0,0,0,0,0,0.0549222425404005,0,0,0,0,0,0,-0.0151728373051804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014307396213691,0,0.00995353054222253,0,0,0,0,0,0,0.0045909058856399,0,0,0.019884434656248,0,0,0,0,0,0,0,0,0,0,0.00594424480503111,0,0,0,0,0,0.00479552198870436,0,0,0,0,-0.0062517115223622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0874260832216447,0,0,0,0,0,0,0.0259300546648581,0,0,0,0.0420158779192077,0.0319058645082572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00948294232477621,0,0,0,0,0.0179650231811565,0,0
0.000184891146099531,0.330648044781041,0,0,0,0,0.0241917746741871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0482480708883793,0,0,0,0,0.0162961097321155,0.0126885987160531,0,0,0.00878996552012239,0,0,0,0,0,0,0,0,0,0,0,0.0477163061481574,0,0.00518694467364319,0,0,0,0,-0.0151515043221548,0,0,0,0,0,-0.000935976498101791,0,0,0,0,0,0,0,0,0,0,0,0.0205880484437682,0,0.0101289009209492,0,0,0,0,0,0,0.000901455791820819,0.00775925498388911,0,0.0200799181869896,0,0,0,0,0,0,0,0,0,0,0.00813900592125824,0,0,0,0,0,0.00524104246823428,0,0,0,0,-0.0114570106305805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080421087443173,0,0,0,0,0,0,0.0245333051508184,0,0,0,0.0366817321892365,0.0257268828677477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00844353437359476,0,0,0,0,0.0133748732796333,0,0
-0.00126669167680078,0.374138962738844,0,0,0,0,0.0283465849709509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165564603295904,0,0,0,0,0.0183579064081454,0.00860576283254265,0,0,0,0,0,0,0.00152458394723202,0,0,0,0,0,0,0,0.0477603045549871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140984424697346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00485708630119837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0075674587285143,0,0,0,0,-0.00167674952375727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0865206369919069,0,0,0,0,0,0,0.0251518007281867,0,0,0,0.0298945415333699,0.0265753071483707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00501338262946638,0,0,0,0,0.00279449392673852,0,0
