"intercept","Proteobacteria_11428_1_tp_2","temperature_tp_2","Actinobacteria_410_1_tp_2","Actinobacteria_410_2_tp_2","Archaea_164_1_tp_2","Archaea_164_2_tp_2","Archaea_179_1_tp_2","Bacillariophyta_100_1_tp_2","Bacillariophyta_123_1_tp_2","Bacillariophyta_138_1_tp_2","Bacillariophyta_196_1_tp_2","Bacillariophyta_219_1_tp_2","Bacillariophyta_29_1_tp_2","Bacillariophyta_31_1_tp_2","Bacillariophyta_44_1_tp_2","Bacteroidetes_1151_1_tp_2","Bacteroidetes_1166_1_tp_2","Bacteroidetes_1166_2_tp_2","Bacteroidetes_1167_1_tp_2","Bacteroidetes_1178_1_tp_2","Bacteroidetes_1186_1_tp_2","Bacteroidetes_1194_1_tp_2","Bacteroidetes_1204_1_tp_2","Bacteroidetes_1224_1_tp_2","Bacteroidetes_1235_1_tp_2","Bacteroidetes_1249_1_tp_2","Bacteroidetes_1264_1_tp_2","Bacteroidetes_129_1_tp_2","Bacteroidetes_129_2_tp_2","Bacteroidetes_131_1_tp_2","Bacteroidetes_1349_1_tp_2","Bacteroidetes_1360_1_tp_2","Bacteroidetes_1360_2_tp_2","Bacteroidetes_1360_3_tp_2","Bacteroidetes_1360_4_tp_2","Bacteroidetes_1360_5_tp_2","Bacteroidetes_317_1_tp_2","Bacteroidetes_918_1_tp_2","Bacteroidetes_918_2_tp_2","Bacteroidetes_918_3_tp_2","Bacteroidetes_918_4_tp_2","Bacteroidetes_918_5_tp_2","Bacteroidetes_919_1_tp_2","Bacteroidetes_919_2_tp_2","Bacteroidetes_919_3_tp_2","Bacteroidetes_938_1_tp_2","Bacteroidetes_956_1_tp_2","Cercozoa_22_1_tp_2","Cercozoa_23_1_tp_2","Cercozoa_291_1_tp_2","Cercozoa_395_1_tp_2","Chlorophyta__streptophyta_120_1_tp_2","Chlorophyta__streptophyta_732_1_tp_2","Chlorophyta__streptophyta_751_1_tp_2","Chlorophyta__streptophyta_833_1_tp_2","Chlorophyta__streptophyta_845_1_tp_2","Chlorophyta__streptophyta_848_1_tp_2","Chlorophyta__streptophyta_895_1_tp_2","Chrysophyceae_16_1_tp_2","Ciliophora_1195_1_tp_2","Ciliophora_234_1_tp_2","Ciliophora_280_1_tp_2","Ciliophora_298_1_tp_2","Ciliophora_403_1_tp_2","Ciliophora_451_1_tp_2","Cryptophyta_108_1_tp_2","Cryptophyta_15_1_tp_2","Cryptophyta_15_2_tp_2","Cyanobacteria_48_1_tp_2","Cyanobacteria_65_1_tp_2","Cyanobacteria_73_1_tp_2","Cyanobacteria_85_1_tp_2","Dictyochophyceae_6_1_tp_2","Dinoflagellata_1009_1_tp_2","Dinoflagellata_1010_1_tp_2","Dinoflagellata_1014_1_tp_2","Dinoflagellata_1017_1_tp_2","Dinoflagellata_1098_1_tp_2","Dinoflagellata_1198_1_tp_2","Dinoflagellata_124_1_tp_2","Dinoflagellata_1496_1_tp_2","Dinoflagellata_1542_1_tp_2","Dinoflagellata_1555_1_tp_2","Dinoflagellata_1658_1_tp_2","Dinoflagellata_1711_1_tp_2","Dinoflagellata_1728_1_tp_2","Dinoflagellata_1728_2_tp_2","Dinoflagellata_1749_1_tp_2","Dinoflagellata_1758_1_tp_2","Dinoflagellata_1769_1_tp_2","Dinoflagellata_1771_1_tp_2","Dinoflagellata_1771_2_tp_2","Dinoflagellata_1793_1_tp_2","Dinoflagellata_1862_1_tp_2","Dinoflagellata_1968_1_tp_2","Dinoflagellata_874_1_tp_2","Dinoflagellata_955_1_tp_2","Dinoflagellata_982_1_tp_2","Div_reps_1600_1_tp_2","Div_reps_1600_2_tp_2","Div_reps_2942_1_tp_2","Haptophyta_148_1_tp_2","Haptophyta_203_1_tp_2","Katablepharidophyta_7_1_tp_2","Lobosa_11_1_tp_2","Nitrospirae_9_1_tp_2","Perkinsea_33_1_tp_2","Perkinsea_44_1_tp_2","Phylum_reps_1954_1_tp_2","Phylum_reps_1985_1_tp_2","Phylum_reps_2301_1_tp_2","Picozoa_18_1_tp_2","Picozoa_6_1_tp_2","Planctomycetes_27_1_tp_2","Planctomycetes_34_1_tp_2","Planctomycetes_61_1_tp_2","Proteobacteria_10091_1_tp_2","Proteobacteria_10114_1_tp_2","Proteobacteria_10168_1_tp_2","Proteobacteria_11120_1_tp_2","Proteobacteria_11155_1_tp_2","Proteobacteria_11155_2_tp_2","Proteobacteria_11190_1_tp_2","Proteobacteria_11210_1_tp_2","Proteobacteria_11210_2_tp_2","Proteobacteria_11429_1_tp_2","Proteobacteria_11429_2_tp_2","Proteobacteria_11429_3_tp_2","Proteobacteria_11429_4_tp_2","Proteobacteria_11431_1_tp_2","Proteobacteria_11431_2_tp_2","Proteobacteria_22_1_tp_2","Proteobacteria_5436_1_tp_2","Proteobacteria_5461_1_tp_2","Proteobacteria_6384_1_tp_2","Proteobacteria_6847_1_tp_2","Proteobacteria_7100_1_tp_2","Proteobacteria_7166_1_tp_2","Proteobacteria_7174_1_tp_2","Proteobacteria_7230_1_tp_2","Proteobacteria_7230_2_tp_2","Proteobacteria_7230_3_tp_2","Proteobacteria_7231_1_tp_2","Proteobacteria_7289_1_tp_2","Proteobacteria_7295_1_tp_2","Proteobacteria_7313_1_tp_2","Proteobacteria_7314_1_tp_2","Proteobacteria_7316_1_tp_2","Proteobacteria_7319_1_tp_2","Proteobacteria_7364_1_tp_2","Proteobacteria_7787_1_tp_2","Proteobacteria_7982_1_tp_2","Proteobacteria_7982_2_tp_2","Proteobacteria_7983_1_tp_2","Proteobacteria_7983_2_tp_2","Proteobacteria_7983_3_tp_2","Proteobacteria_7983_4_tp_2","Proteobacteria_7983_5_tp_2","Proteobacteria_7983_6_tp_2","Proteobacteria_7983_7_tp_2","Proteobacteria_7983_8_tp_2","Proteobacteria_7984_1_tp_2","Proteobacteria_8175_1_tp_2","Proteobacteria_8176_1_tp_2","Proteobacteria_8176_2_tp_2","Proteobacteria_8177_1_tp_2","Proteobacteria_8177_2_tp_2","Proteobacteria_8178_1_tp_2","Proteobacteria_8185_1_tp_2","Proteobacteria_8520_1_tp_2","Proteobacteria_9649_1_tp_2","Proteobacteria_9681_1_tp_2","Proteobacteria_9681_2_tp_2","Pseudofungi_43_1_tp_2","Radiolaria_104_1_tp_2","Raphidophyceae_3_1_tp_2","Rhodophyta_506_1_tp_2","Sagenista_53_1_tp_2","Sagenista_61_1_tp_2","Verrucomicrobia_18_1_tp_2","Verrucomicrobia_18_2_tp_2","Verrucomicrobia_18_3_tp_2","Verrucomicrobia_18_4_tp_2","Verrucomicrobia_22_1_tp_2","Verrucomicrobia_22_2_tp_2","Verrucomicrobia_23_1_tp_2"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.004616530656206,0.424211958253996,0,0,0.0204592755349576,0.0569720732869979,0,0.0312352027760665,0,0,0,0,0,0,0,0,0,0.00398050890631967,0,0,0,0.0292133634797928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050041892394598,0,0,0,0,0,0,0,0,0,0,0.0542458876062528,0,0,0,0.0295415811263649,0,0,0,0,0,0,0,0,0,0,-0.0132214042506709,0.0817366689205723,0.00340422585022136,0.00719168000819159,0,0,0,0,0,-0.00713280563952816,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106546434936675,0,0,0,0,0,0,0,0,0,0,-0.00653264500708742,0.0144354116283631,0,0,0,0,0,0,0,-0.00179237867695247,-0.000103472053552727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142508551529322,0.00680528668357023,0,0.026824216499633,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000058230847571731,0,0,0,0,0,0,0,0,0,0,0.0731337677738889,0,0,0,0.0559300159695859,0,0,-0.003495947040513,0,0,0,0,-0.0211354305709954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00633360403135259,0.422966871603529,0,0,0.0205568781841016,0.0572864412555202,0,0.0326355898592261,0,0,0,0,0,0,0,0,0,0.00339591703189938,0,0,0,0.0311497113600158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00194802867298222,0,0,0,0,0.050710771228939,0,0,0,0,0,0,0,0,0,0,0.0557720150812231,0,0,0,0.0327835413744344,0,0,0,0,0,0,0,0,0,0,-0.010288035172886,0.0825954797526233,0.00276895884798741,0.00675123791309909,0,0,0,0,0,-0.007554781750166,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00984610422623643,0,0,0,0,0,0,0,0,0,0,-0.00697034318620474,0.0141790584816914,0,0,0,0,0,0,0,-0.00193999990742261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130561238200013,0.00715319565346253,0,0.0266666700675369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0712402824149468,0,0,0,0.054461951408518,0,0,-0.00399327032755254,0,0,0,0,-0.0225617466367744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00398354592475059,0.422003219138183,0,0,0.0207093276758088,0.0575452722769551,0,0.0320744041551968,0,0,0,0,0,0,0,0,0,0.00346172124137332,0,0,0,0.0292344873765771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00209085296425591,0,0,0,0,0.0497669619757955,0,0,0,0,0,0,0,0,0,0,0.0483950410453625,0,0,0,0.0310762716191884,0,0,0,0,0,0,0,0,0,0,-0.0114170815234009,0.0799052998077933,0.00271820473847404,0.00909810121969205,0,0,0,0,0,-0.00759264574040489,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101639643889677,0,0,0,0,0,0,0,0,0,0,-0.00905262042894632,0.015013200826588,0,0,0,0,0,0,0,0,-0.00690081268992686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131026802343695,0.00663549120553849,0,0.027166490129951,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000225749264065509,0,0,0,0,0,0,0,0,0,0,0.075837403196504,0,0,0,0.0572163682661158,0,0,-0.00397403806809685,0,0,0,0,-0.0232804195740631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00591710510702676,0.422245989302475,0,0,0.0205313998164822,0.0569610670413368,0,0.0325081422056517,0,0,0,0,0,0,0,0,0,0.00322517407929797,0,0,0,0.0313506373426768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00239440939816146,0,0,0,0,0.0506582275898446,0,0,0,0,0,0,0,0,0,0,0.0559644495749788,0,0,0,0.0320729986832377,0,0,0,0,0,0,0,0,0,0,-0.010821940944847,0.0810151168329698,0.00283680898767101,0.00716449118164061,0,0,0,0,0,-0.00754126255889343,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100134504344654,0,0,0,0,0,0,0,0,0,0,-0.00695750525487501,0.0139990993046226,0,0,0,0,0,0,0,-0.00230709701107544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131167058450709,0.00748520225819863,0,0.0267619846712085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0720759099886895,0,0,0,0.0544882787836167,0,0,-0.00386570711861785,0,0,0,0,-0.0220188757836501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00689374850162833,0.425091539983547,0,0,0.0216040668861495,0.0562504531305021,0,0.0339611316816765,0,0,0,0,0,0,0,0,0,0.00431028726136882,0,0,0,0.0314088467152522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00209502725913721,0,0,0,0,0.0510724109776768,0,0,0,0,0,0,0,0,0,0,0.0549461556254527,0,0,0,0.0321586470117048,0,0,0,0,0,0,0,0,0,0,-0.00979106571322898,0.0810939183323406,0.00287447996513621,0.00663544621629375,0,0,0,0,0,-0.00812715914964991,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102427998514918,0,0,0,0,0,0,0,0,0,0,-0.00713431383970695,0.0138834391804368,0,0,0,0,0,0,0,-0.00140466219820428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134749410259879,0.00749732373500904,0,0.0263596060902772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0698969139519696,0,0,0,0.053483640321505,0,0,-0.0032505847074616,0,0,0,0,-0.023373375725093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00939473587173151,0.428947330075372,0,0,0.0185458521993312,0.0547107667466278,0,0.039959475434508,0,0,0,0,0,0,0,0,0,0.00632417916164201,0,0,0,0.0413399305643394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0494300973185404,0,0,0,0,0,0,0,0,0,0,0.0585649291619465,0,0,0,0.0318677848356001,0,0,0,0,0,0,0,0,0,0,-0.00415397517542438,0.0799942468437158,0.00235929716489221,0.00634168589237733,0,0,0,0,0,-0.00728052160500955,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107822886926055,0,0,0,0,0,0,0,0,0,0,-0.00610092463636545,0.0128619687950157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102311827016657,0.0074236817857355,0,0.0260079715025292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066867943148558,0,0,0,0.0496606293080815,0,0,-0.00427744318553356,0,0,0,0,-0.0253807868297099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0072744360074181,0.426037764015912,0,0,0.0199128432067796,0.056353223441448,0,0.0335942494212356,0,0,0,0,0,0,0,0,0,0.00271949484200191,0,0,0,0.0341245008863559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0524731832831683,0,0,0,0,0,0,0,0,0,0,0.054087373995641,0,0,0,0.0295928642630698,0,0,0,0,0,0,0,0,0,0,-0.0103688426327345,0.0809140400216296,0.00274568997312334,0.0131756512399785,0,0,0,0,0,-0.00767556568199979,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00976845226781744,0,0,0,0,0,0,0,0,0,0,-0.00613716271762936,0.0128341919190345,0,0,0,0,0,0,0,-0.000528416701289532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133170234303182,0.00675480031099127,0,0.0260134936243864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0694921826101891,0,0,0,0.0528675602217653,0,0,-0.00351020019541127,0,0,0,0,-0.0229588366468996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
